frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.10, 1.04, 0.80, 0.00, 0.00, 1.83, 1.91, 0.00, 0.00, 0.18, 0.13, 0.12, 0.47, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.00, 0.00, 0.00, 0.04, 1.07, 0.69, 0.01, 0.07, 1.92, 2.04, 0.01, 0.02, 0.06, 0.07, 0.04, 0.20, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.03, 0.00, 0.00, 0.01, 1.08, 0.57, 0.01, 0.07, 1.99, 2.08, 0.01, 0.04, 0.02, 0.06, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.03, 0.00, 0.00, 0.00, 1.10, 0.60, 0.00, 0.05, 1.98, 2.04, 0.03, 0.07, 0.02, 0.07, 0.01, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.09, 0.00, 0.00, 0.00, 1.07, 0.52, 0.00, 0.07, 1.98, 2.04, 0.03, 0.06, 0.03, 0.08, 0.01, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.11, 0.01, 0.00, 0.00, 1.07, 0.64, 0.00, 0.08, 1.94, 2.10, 0.07, 0.04, 0.02, 0.07, 0.05, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.14, 0.01, 0.00, 0.00, 1.06, 0.61, 0.00, 0.05, 1.92, 2.18, 0.06, 0.00, 0.03, 0.08, 0.09, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.233,  0.98,  1, 0.13, 0.01, 0.00, 0.00, 1.08, 0.62, 0.00, 0.01, 1.90, 2.24, 0.12, 0.02, 0.07, 0.07, 0.12, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.267,  0.98,  1, 0.11, 0.00, 0.00, 0.00, 1.05, 0.59, 0.00, 0.03, 1.93, 2.18, 0.11, 0.03, 0.08, 0.05, 0.09, 0.08, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.300,  0.98,  1, 0.12, 0.00, 0.00, 0.00, 1.06, 0.67, 0.01, 0.08, 1.95, 2.11, 0.11, 0.02, 0.11, 0.02, 0.05, 0.05, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.333,  0.98,  1, 0.11, 0.00, 0.00, 0.00, 1.05, 0.60, 0.01, 0.14, 1.99, 2.09, 0.07, 0.00, 0.07, 0.00, 0.01, 0.03, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.367,  0.98,  1, 0.09, 0.00, 0.00, 0.00, 1.10, 0.59, 0.01, 0.13, 2.01, 2.14, 0.05, 0.04, 0.05, 0.00, 0.01, 0.02, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.400,  0.98,  1, 0.10, 0.00, 0.00, 0.02, 1.08, 0.61, 0.00, 0.08, 2.01, 2.15, 0.03, 0.04, 0.00, 0.00, 0.01, 0.01, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.433,  0.98,  1, 0.11, 0.00, 0.00, 0.02, 1.05, 0.80, 0.00, 0.03, 2.02, 2.04, 0.05, 0.06, 0.00, 0.00, 0.01, 0.01, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.467,  0.98,  1, 0.15, 0.00, 0.00, 0.02, 1.01, 0.80, 0.00, 0.00, 2.03, 2.10, 0.04, 0.12, 0.00, 0.00, 0.00, 0.03, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.500,  0.98,  1, 0.12, 0.00, 0.00, 0.00, 1.03, 0.80, 0.00, 0.00, 2.07, 2.21, 0.05, 0.11, 0.00, 0.00, 0.00, 0.07, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.533,  0.98,  1, 0.08, 0.00, 0.00, 0.00, 1.01, 0.59, 0.00, 0.00, 2.06, 2.34, 0.02, 0.10, 0.00, 0.00, 0.00, 0.07, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
18,  0,  0.567,  0.98,  1, 0.02, 0.00, 0.00, 0.01, 1.01, 0.59, 0.00, 0.00, 2.06, 2.26, 0.02, 0.01, 0.00, 0.00, 0.00, 0.08, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
19,  0,  0.600,  0.98,  1, 0.02, 0.00, 0.00, 0.05, 1.02, 0.52, 0.00, 0.03, 2.09, 2.22, 0.00, 0.09, 0.00, 0.00, 0.04, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
