frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.23, 0.00, 0.77, 0.06, 0.50, 1.65, 0.00, 0.09, 0.03, 0.00, 0.00, 0.00, 0.00, 0.29, 0.29, 0.25, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.08, 0.05, 0.65, 0.08, 0.37, 1.67, 0.00, 0.06, 0.02, 0.05, 0.00, 0.04, 0.12, 0.26, 0.21, 0.09, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.00, 0.08, 0.63, 0.06, 0.41, 1.75, 0.00, 0.03, 0.01, 0.07, 0.00, 0.11, 0.15, 0.17, 0.14, 0.01, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.01, 0.11, 0.68, 0.06, 0.55, 1.67, 0.00, 0.07, 0.01, 0.07, 0.02, 0.13, 0.14, 0.09, 0.21, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.01, 0.07, 0.79, 0.00, 0.66, 1.75, 0.02, 0.11, 0.04, 0.09, 0.02, 0.12, 0.09, 0.01, 0.10, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.01, 0.05, 0.80, 0.00, 0.66, 1.73, 0.02, 0.13, 0.04, 0.07, 0.05, 0.13, 0.11, 0.01, 0.08, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.00, 0.02, 0.73, 0.00, 0.60, 1.78, 0.02, 0.07, 0.04, 0.07, 0.04, 0.17, 0.05, 0.01, 0.06, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.233,  0.98,  1, 0.00, 0.01, 0.70, 0.00, 0.51, 1.75, 0.00, 0.03, 0.00, 0.00, 0.04, 0.16, 0.05, 0.00, 0.09, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.267,  0.98,  1, 0.00, 0.00, 0.75, 0.00, 0.46, 1.75, 0.00, 0.01, 0.00, 0.02, 0.02, 0.11, 0.00, 0.00, 0.08, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.300,  0.98,  1, 0.02, 0.00, 0.79, 0.00, 0.42, 1.70, 0.00, 0.00, 0.00, 0.02, 0.00, 0.08, 0.00, 0.00, 0.03, 0.02, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.333,  0.98,  1, 0.02, 0.00, 0.83, 0.00, 0.42, 1.77, 0.00, 0.00, 0.00, 0.03, 0.00, 0.10, 0.00, 0.00, 0.02, 0.00, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.367,  0.98,  1, 0.04, 0.00, 0.82, 0.00, 0.42, 1.82, 0.00, 0.00, 0.00, 0.04, 0.01, 0.11, 0.00, 0.00, 0.04, 0.00, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
