frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.22, 0.00, 0.13, 1.47, 0.00, 0.00, 0.58, 1.37, 0.13, 0.10, 0.01, 0.00, 0.07, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.07, 0.00, 1.22, 0.00, 0.09, 0.87, 0.00, 0.00, 0.61, 1.22, 0.15, 0.14, 0.00, 0.00, 0.12, 0.17, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.13, 0.01, 1.27, 0.00, 0.08, 0.66, 0.00, 0.00, 0.63, 1.19, 0.10, 0.15, 0.00, 0.00, 0.16, 0.20, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.13, 0.01, 1.31, 0.00, 0.13, 0.81, 0.00, 0.00, 0.63, 1.22, 0.08, 0.10, 0.00, 0.00, 0.13, 0.23, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.16, 0.15, 1.40, 0.00, 0.16, 0.93, 0.00, 0.00, 0.64, 1.30, 0.02, 0.10, 0.00, 0.00, 0.13, 0.11, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.14, 0.18, 1.38, 0.00, 0.20, 0.99, 0.00, 0.00, 0.66, 1.27, 0.03, 0.10, 0.00, 0.00, 0.06, 0.06, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.14, 0.19, 1.36, 0.00, 0.18, 1.00, 0.00, 0.00, 0.65, 1.23, 0.01, 0.12, 0.00, 0.00, 0.05, 0.05, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.233,  0.98,  1, 0.13, 0.05, 1.34, 0.00, 0.18, 1.11, 0.00, 0.00, 0.65, 1.17, 0.01, 0.11, 0.00, 0.00, 0.00, 0.05, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.267,  0.98,  1, 0.13, 0.09, 1.32, 0.00, 0.16, 1.14, 0.00, 0.00, 0.63, 1.22, 0.00, 0.11, 0.00, 0.00, 0.04, 0.02, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.300,  0.98,  1, 0.14, 0.09, 1.25, 0.00, 0.14, 1.15, 0.00, 0.00, 0.62, 1.23, 0.01, 0.11, 0.00, 0.00, 0.09, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.333,  0.98,  1, 0.11, 0.09, 1.23, 0.00, 0.14, 1.17, 0.00, 0.00, 0.60, 1.28, 0.01, 0.10, 0.00, 0.00, 0.12, 0.04, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.367,  0.98,  1, 0.07, 0.01, 1.27, 0.00, 0.20, 1.29, 0.00, 0.00, 0.58, 1.31, 0.02, 0.15, 0.01, 0.00, 0.14, 0.11, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
