frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.18, 0.16, 0.00, 0.09, 1.29, 0.59, 0.00, 0.81, 0.49, 0.77, 0.48, 0.73, 0.00, 0.20, 0.00, 0.15, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.15, 0.13, 0.00, 0.04, 1.28, 0.71, 0.00, 0.72, 0.52, 0.95, 0.35, 0.68, 0.06, 0.21, 0.06, 0.20, 0.10, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.21, 0.08, 0.00, 0.01, 1.31, 1.07, 0.00, 0.71, 0.60, 0.89, 0.29, 0.57, 0.06, 0.14, 0.06, 0.15, 0.60, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
4,  0,  0.100,  0.98,  1, 0.27, 0.08, 0.00, 0.00, 1.36, 1.22, 0.00, 0.77, 0.66, 0.79, 0.24, 0.50, 0.04, 0.06, 0.06, 0.12, 1.02, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
5,  0,  0.133,  0.98,  1, 0.33, 0.06, 0.00, 0.00, 1.35, 1.51, 0.00, 0.82, 0.73, 0.64, 0.23, 0.53, 0.09, 0.05, 0.00, 0.03, 1.30, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.167,  0.98,  1, 0.21, 0.06, 0.00, 0.00, 1.40, 1.54, 0.00, 0.94, 0.78, 0.90, 0.24, 0.69, 0.14, 0.09, 0.00, 0.16, 1.09, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.200,  0.98,  1, 0.14, 0.06, 0.00, 0.00, 1.44, 1.68, 0.00, 1.08, 0.84, 1.14, 0.22, 0.82, 0.26, 0.19, 0.00, 0.34, 0.91, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.233,  0.98,  1, 0.01, 0.00, 0.00, 0.08, 1.46, 1.25, 0.00, 1.17, 0.85, 1.33, 0.23, 0.79, 0.33, 0.29, 0.03, 0.48, 0.64, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.267,  0.98,  1, 0.01, 0.00, 0.00, 0.08, 1.43, 0.87, 0.00, 1.16, 0.84, 1.36, 0.16, 0.65, 0.52, 0.40, 0.06, 0.56, 0.42, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.300,  0.98,  1, 0.01, 0.01, 0.00, 0.08, 1.40, 0.52, 0.00, 1.06, 0.87, 1.36, 0.12, 0.51, 0.62, 0.49, 0.06, 0.51, 0.18, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00
