frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.07, 0.40, 0.15, 0.00, 1.26, 0.55, 0.00, 0.99, 0.29, 1.35, 0.00, 0.00, 0.00, 0.00, 0.27, 0.00, 0.22, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.11, 0.32, 0.22, 0.08, 1.42, 0.80, 0.00, 0.96, 0.44, 1.56, 0.08, 0.08, 0.03, 0.02, 0.15, 0.13, 0.07, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.14, 0.19, 0.32, 0.14, 1.53, 1.09, 0.00, 1.02, 0.52, 1.79, 0.17, 0.20, 0.11, 0.02, 0.06, 0.13, 0.02, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.13, 0.13, 0.31, 0.10, 1.54, 1.03, 0.00, 1.03, 0.57, 1.77, 0.10, 0.25, 0.09, 0.01, 0.00, 0.02, 0.02, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.06, 0.04, 0.28, 0.08, 1.58, 1.13, 0.00, 1.03, 0.56, 1.77, 0.17, 0.26, 0.08, 0.00, 0.02, 0.00, 0.11, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.00, 0.10, 0.15, 0.02, 1.53, 0.98, 0.00, 0.94, 0.52, 1.59, 0.08, 0.16, 0.00, 0.00, 0.07, 0.07, 0.09, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.00, 0.16, 0.18, 0.00, 1.49, 1.04, 0.00, 0.90, 0.45, 1.60, 0.08, 0.07, 0.00, 0.00, 0.15, 0.07, 0.09, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.233,  0.98,  1, 0.00, 0.16, 0.25, 0.00, 1.46, 0.98, 0.00, 0.89, 0.42, 1.61, 0.00, 0.05, 0.00, 0.00, 0.15, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.267,  0.98,  1, 0.00, 0.09, 0.47, 0.00, 1.49, 1.12, 0.03, 0.92, 0.41, 1.60, 0.00, 0.13, 0.00, 0.00, 0.21, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.300,  0.98,  1, 0.00, 0.00, 0.75, 0.00, 1.56, 1.33, 0.08, 1.00, 0.41, 1.58, 0.00, 0.13, 0.05, 0.00, 0.23, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
