frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.52, 0.00, 0.00, 0.00, 0.06, 0.42, 0.20, 0.68, 0.00, 0.07, 0.00, 0.22, 0.00, 0.23, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.00, 0.00, 0.62, 0.00, 0.01, 0.00, 0.02, 0.39, 0.25, 0.72, 0.00, 0.10, 0.00, 0.13, 0.04, 0.26, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.00, 0.00, 0.64, 0.00, 0.01, 0.00, 0.00, 0.40, 0.26, 0.79, 0.03, 0.19, 0.00, 0.07, 0.07, 0.25, 0.01, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.00, 0.00, 0.66, 0.00, 0.01, 0.00, 0.03, 0.50, 0.26, 0.88, 0.11, 0.30, 0.00, 0.07, 0.10, 0.23, 0.17, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.00, 0.00, 0.78, 0.00, 0.02, 0.07, 0.08, 0.53, 0.27, 0.94, 0.11, 0.31, 0.00, 0.07, 0.07, 0.14, 0.29, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.167,  0.98,  1, 0.00, 0.00, 0.86, 0.00, 0.03, 0.07, 0.15, 0.53, 0.28, 0.98, 0.10, 0.28, 0.00, 0.06, 0.06, 0.12, 0.38, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.200,  0.98,  1, 0.00, 0.00, 0.93, 0.00, 0.05, 0.16, 0.19, 0.46, 0.29, 0.94, 0.04, 0.27, 0.00, 0.04, 0.04, 0.10, 0.25, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.233,  0.98,  1, 0.00, 0.00, 0.89, 0.00, 0.05, 0.09, 0.22, 0.44, 0.29, 0.95, 0.07, 0.28, 0.00, 0.02, 0.04, 0.14, 0.16, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.267,  0.98,  1, 0.00, 0.00, 0.94, 0.00, 0.06, 0.09, 0.24, 0.45, 0.29, 0.98, 0.09, 0.30, 0.04, 0.02, 0.03, 0.13, 0.12, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.300,  0.98,  1, 0.00, 0.00, 0.86, 0.00, 0.04, 0.00, 0.22, 0.44, 0.30, 1.00, 0.10, 0.30, 0.10, 0.02, 0.02, 0.14, 0.18, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
