frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.37, 0.00, 0.00, 0.00, 1.07, 0.28, 0.00, 0.68, 0.19, 0.00, 0.00, 0.24, 0.00, 0.00, 0.38, 0.24, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.40, 0.36, 0.00, 0.00, 1.07, 0.31, 0.00, 0.50, 0.18, 0.21, 0.00, 0.24, 0.00, 0.00, 0.48, 0.17, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.35, 0.43, 0.00, 0.05, 1.10, 0.39, 0.00, 0.42, 0.16, 0.22, 0.00, 0.22, 0.03, 0.00, 0.49, 0.17, 0.02, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.35, 0.27, 0.00, 0.05, 1.12, 0.28, 0.00, 0.34, 0.15, 0.17, 0.01, 0.27, 0.03, 0.00, 0.30, 0.14, 0.02, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.29, 0.15, 0.00, 0.05, 1.08, 0.21, 0.00, 0.36, 0.12, 0.15, 0.01, 0.32, 0.13, 0.03, 0.22, 0.18, 0.02, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.32, 0.16, 0.00, 0.00, 1.02, 0.03, 0.00, 0.25, 0.10, 0.26, 0.01, 0.33, 0.16, 0.07, 0.16, 0.17, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.21, 0.14, 0.00, 0.00, 0.99, 0.01, 0.00, 0.23, 0.11, 0.34, 0.03, 0.27, 0.16, 0.07, 0.12, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.233,  0.98,  1, 0.11, 0.09, 0.00, 0.00, 1.04, 0.01, 0.00, 0.30, 0.15, 0.47, 0.07, 0.17, 0.06, 0.08, 0.08, 0.16, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.267,  0.98,  1, 0.00, 0.01, 0.00, 0.00, 1.06, 0.01, 0.00, 0.40, 0.22, 0.55, 0.10, 0.12, 0.04, 0.07, 0.01, 0.10, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.300,  0.98,  1, 0.01, 0.01, 0.00, 0.03, 1.10, 0.00, 0.00, 0.46, 0.29, 0.64, 0.11, 0.08, 0.12, 0.08, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.333,  0.98,  1, 0.03, 0.00, 0.00, 0.05, 1.08, 0.00, 0.00, 0.39, 0.28, 0.66, 0.09, 0.02, 0.12, 0.11, 0.00, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.367,  0.98,  1, 0.03, 0.00, 0.00, 0.05, 1.10, 0.04, 0.00, 0.39, 0.29, 0.77, 0.08, 0.04, 0.12, 0.11, 0.00, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.400,  0.98,  1, 0.02, 0.01, 0.00, 0.01, 1.09, 0.04, 0.00, 0.36, 0.27, 0.74, 0.04, 0.07, 0.05, 0.13, 0.00, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.433,  0.98,  1, 0.00, 0.01, 0.00, 0.02, 1.12, 0.06, 0.00, 0.36, 0.29, 0.72, 0.06, 0.07, 0.10, 0.10, 0.00, 0.11, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.467,  0.98,  1, 0.00, 0.01, 0.00, 0.02, 1.10, 0.11, 0.00, 0.33, 0.28, 0.65, 0.04, 0.08, 0.06, 0.09, 0.00, 0.08, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.500,  0.98,  1, 0.00, 0.00, 0.00, 0.02, 1.11, 0.43, 0.00, 0.29, 0.29, 0.69, 0.04, 0.10, 0.06, 0.06, 0.00, 0.03, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.533,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.10, 0.72, 0.00, 0.26, 0.25, 0.63, 0.04, 0.14, 0.02, 0.07, 0.00, 0.00, 0.04, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
18,  0,  0.567,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.16, 0.77, 0.00, 0.30, 0.23, 0.44, 0.04, 0.13, 0.04, 0.09, 0.00, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
19,  0,  0.600,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.19, 0.68, 0.00, 0.32, 0.17, 0.32, 0.03, 0.11, 0.04, 0.11, 0.09, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
20,  0,  0.633,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.16, 0.58, 0.00, 0.36, 0.12, 0.15, 0.00, 0.08, 0.12, 0.14, 0.09, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
21,  0,  0.667,  0.98,  1, 0.00, 0.00, 0.03, 0.00, 1.15, 0.65, 0.06, 0.32, 0.06, 0.18, 0.00, 0.05, 0.15, 0.10, 0.14, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
22,  0,  0.700,  0.98,  1, 0.02, 0.00, 0.17, 0.00, 1.23, 0.69, 0.07, 0.39, 0.03, 0.06, 0.00, 0.03, 0.20, 0.05, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
23,  0,  0.733,  0.98,  1, 0.09, 0.00, 0.54, 0.00, 1.30, 0.57, 0.09, 0.40, 0.02, 0.06, 0.00, 0.03, 0.11, 0.00, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
24,  0,  0.767,  0.98,  1, 0.18, 0.00, 0.84, 0.00, 1.28, 0.62, 0.07, 0.37, 0.00, 0.00, 0.00, 0.03, 0.10, 0.00, 0.36, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
