frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.55, 0.42, 0.00, 0.32, 0.00, 0.40, 0.30, 0.15, 0.00, 0.00, 0.00, 0.08, 0.16, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.00, 0.00, 0.65, 0.44, 0.00, 0.49, 0.00, 0.37, 0.28, 0.05, 0.04, 0.00, 0.05, 0.18, 0.20, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.00, 0.00, 0.63, 0.61, 0.00, 0.57, 0.00, 0.36, 0.28, 0.01, 0.04, 0.00, 0.05, 0.23, 0.26, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.00, 0.00, 0.69, 0.73, 0.00, 0.58, 0.00, 0.36, 0.30, 0.01, 0.05, 0.01, 0.02, 0.21, 0.19, 0.03, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.00, 0.00, 0.63, 0.94, 0.00, 0.61, 0.00, 0.36, 0.31, 0.01, 0.08, 0.01, 0.02, 0.17, 0.14, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.00, 0.00, 0.72, 0.81, 0.00, 0.66, 0.00, 0.36, 0.31, 0.04, 0.10, 0.01, 0.02, 0.16, 0.02, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.02, 0.03, 0.70, 0.55, 0.00, 0.75, 0.00, 0.36, 0.31, 0.03, 0.05, 0.00, 0.00, 0.14, 0.04, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.233,  0.98,  1, 0.05, 0.03, 0.72, 0.21, 0.00, 0.81, 0.00, 0.37, 0.31, 0.03, 0.03, 0.00, 0.00, 0.13, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.267,  0.98,  1, 0.08, 0.03, 0.71, 0.03, 0.00, 0.80, 0.00, 0.34, 0.33, 0.00, 0.04, 0.00, 0.00, 0.08, 0.03, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.300,  0.98,  1, 0.08, 0.00, 0.68, 0.00, 0.00, 0.72, 0.00, 0.31, 0.31, 0.00, 0.05, 0.00, 0.00, 0.03, 0.02, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.333,  0.98,  1, 0.06, 0.00, 0.70, 0.00, 0.00, 0.64, 0.00, 0.32, 0.31, 0.01, 0.04, 0.00, 0.00, 0.01, 0.00, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.367,  0.98,  1, 0.23, 0.00, 0.69, 0.00, 0.00, 0.60, 0.00, 0.34, 0.32, 0.14, 0.01, 0.00, 0.00, 0.00, 0.03, 0.02, 0.39, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.400,  0.98,  1, 0.50, 0.00, 0.70, 0.00, 0.00, 0.41, 0.00, 0.34, 0.31, 0.30, 0.00, 0.00, 0.00, 0.00, 0.08, 0.02, 1.07, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
14,  0,  0.433,  0.98,  1, 0.66, 0.00, 0.78, 0.00, 0.00, 0.21, 0.00, 0.35, 0.27, 0.46, 0.00, 0.00, 0.00, 0.00, 0.08, 0.00, 1.62, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
15,  0,  0.467,  0.98,  1, 0.55, 0.00, 0.84, 0.00, 0.00, 0.36, 0.02, 0.44, 0.24, 0.50, 0.00, 0.00, 0.00, 0.00, 0.05, 0.00, 1.61, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
16,  0,  0.500,  0.98,  1, 0.32, 0.00, 0.84, 0.00, 0.00, 0.74, 0.02, 0.57, 0.23, 0.57, 0.00, 0.00, 0.03, 0.00, 0.04, 0.00, 1.28, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
17,  0,  0.533,  0.98,  1, 0.14, 0.00, 0.79, 0.00, 0.00, 1.23, 0.03, 0.71, 0.27, 0.62, 0.01, 0.02, 0.08, 0.00, 0.08, 0.00, 1.11, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
18,  0,  0.567,  0.98,  1, 0.04, 0.00, 0.74, 0.00, 0.00, 1.35, 0.01, 0.80, 0.34, 0.74, 0.01, 0.05, 0.11, 0.00, 0.19, 0.00, 1.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
19,  0,  0.600,  0.98,  1, 0.00, 0.00, 0.69, 0.00, 0.03, 1.54, 0.04, 0.90, 0.40, 0.76, 0.01, 0.10, 0.09, 0.00, 0.29, 0.10, 1.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
20,  0,  0.633,  0.98,  1, 0.00, 0.00, 0.66, 0.00, 0.03, 1.63, 0.09, 0.97, 0.45, 0.78, 0.00, 0.16, 0.06, 0.00, 0.34, 0.10, 0.87, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
21,  0,  0.667,  0.98,  1, 0.00, 0.00, 0.72, 0.00, 0.05, 1.84, 0.11, 0.95, 0.44, 0.69, 0.04, 0.22, 0.02, 0.00, 0.29, 0.15, 0.73, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
22,  0,  0.700,  0.98,  1, 0.00, 0.00, 0.70, 0.00, 0.06, 1.95, 0.15, 0.96, 0.43, 0.61, 0.04, 0.19, 0.02, 0.00, 0.19, 0.05, 0.52, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
23,  0,  0.733,  0.98,  1, 0.00, 0.00, 0.71, 0.00, 0.11, 2.00, 0.09, 0.90, 0.41, 0.55, 0.04, 0.13, 0.00, 0.01, 0.19, 0.09, 0.32, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
24,  0,  0.767,  0.98,  1, 0.00, 0.00, 0.71, 0.00, 0.13, 1.96, 0.10, 0.93, 0.41, 0.59, 0.00, 0.06, 0.00, 0.02, 0.15, 0.07, 0.13, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
25,  0,  0.800,  0.98,  1, 0.00, 0.00, 0.80, 0.00, 0.11, 1.85, 0.09, 0.88, 0.37, 0.60, 0.00, 0.07, 0.00, 0.04, 0.11, 0.06, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
26,  0,  0.833,  0.98,  1, 0.00, 0.00, 0.85, 0.00, 0.08, 1.82, 0.08, 0.91, 0.37, 0.61, 0.00, 0.06, 0.03, 0.04, 0.02, 0.04, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
27,  0,  0.867,  0.98,  1, 0.00, 0.00, 0.83, 0.00, 0.05, 1.84, 0.07, 0.83, 0.35, 0.52, 0.00, 0.05, 0.03, 0.02, 0.01, 0.02, 0.15, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
28,  0,  0.900,  0.98,  1, 0.10, 0.00, 0.86, 0.00, 0.04, 1.79, 0.05, 0.78, 0.36, 0.52, 0.00, 0.10, 0.03, 0.00, 0.05, 0.04, 0.58, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
29,  0,  0.933,  0.98,  1, 0.46, 0.11, 0.74, 0.00, 0.01, 1.22, 0.05, 0.74, 0.37, 0.46, 0.00, 0.10, 0.00, 0.00, 0.11, 0.02, 1.27, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
30,  0,  0.967,  0.98,  1, 0.74, 0.15, 0.72, 0.00, 0.00, 0.63, 0.03, 0.81, 0.37, 0.45, 0.04, 0.09, 0.00, 0.00, 0.16, 0.06, 1.86, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
31,  0,  1.000,  0.98,  1, 0.89, 0.15, 0.64, 0.00, 0.00, 0.12, 0.00, 0.80, 0.36, 0.42, 0.04, 0.01, 0.00, 0.00, 0.15, 0.10, 2.11, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
32,  0,  1.033,  0.98,  1, 0.67, 0.05, 0.67, 0.00, 0.00, 0.13, 0.00, 0.81, 0.33, 0.50, 0.04, 0.07, 0.00, 0.00, 0.11, 0.10, 1.97, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
33,  0,  1.067,  0.98,  1, 0.40, 0.01, 0.68, 0.00, 0.00, 0.39, 0.01, 0.78, 0.31, 0.54, 0.00, 0.21, 0.00, 0.00, 0.06, 0.10, 1.79, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
34,  0,  1.100,  0.98,  1, 0.15, 0.01, 0.73, 0.00, 0.00, 0.82, 0.02, 0.78, 0.30, 0.62, 0.00, 0.34, 0.00, 0.00, 0.05, 0.14, 1.39, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
35,  0,  1.133,  0.98,  1, 0.04, 0.00, 0.78, 0.00, 0.00, 1.25, 0.06, 0.78, 0.28, 0.57, 0.05, 0.28, 0.00, 0.00, 0.09, 0.14, 1.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
36,  0,  1.167,  0.98,  1, 0.03, 0.00, 0.79, 0.00, 0.00, 1.51, 0.06, 0.74, 0.29, 0.58, 0.09, 0.22, 0.00, 0.00, 0.13, 0.09, 0.80, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
37,  0,  1.200,  0.98,  1, 0.03, 0.00, 0.75, 0.00, 0.00, 1.55, 0.05, 0.70, 0.27, 0.48, 0.15, 0.17, 0.00, 0.00, 0.11, 0.00, 0.51, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
38,  0,  1.233,  0.98,  1, 0.00, 0.00, 0.70, 0.00, 0.00, 1.63, 0.01, 0.64, 0.31, 0.49, 0.11, 0.29, 0.00, 0.00, 0.05, 0.00, 0.28, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
39,  0,  1.267,  0.98,  1, 0.00, 0.00, 0.71, 0.00, 0.00, 1.71, 0.00, 0.64, 0.31, 0.47, 0.10, 0.28, 0.00, 0.00, 0.06, 0.00, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
40,  0,  1.300,  0.98,  1, 0.00, 0.00, 0.71, 0.00, 0.00, 1.79, 0.01, 0.62, 0.34, 0.50, 0.13, 0.30, 0.00, 0.00, 0.07, 0.05, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
41,  0,  1.333,  0.98,  1, 0.00, 0.00, 0.75, 0.00, 0.00, 1.81, 0.02, 0.58, 0.31, 0.46, 0.16, 0.27, 0.00, 0.00, 0.09, 0.10, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
42,  0,  1.367,  0.98,  1, 0.00, 0.00, 0.68, 0.00, 0.00, 1.80, 0.02, 0.55, 0.29, 0.40, 0.18, 0.25, 0.00, 0.00, 0.07, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
43,  0,  1.400,  0.98,  1, 0.00, 0.00, 0.64, 0.00, 0.01, 1.74, 0.03, 0.62, 0.28, 0.38, 0.10, 0.21, 0.00, 0.00, 0.07, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
44,  0,  1.433,  0.98,  1, 0.00, 0.00, 0.52, 0.00, 0.01, 1.59, 0.03, 0.69, 0.28, 0.30, 0.05, 0.11, 0.00, 0.00, 0.06, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
45,  0,  1.467,  0.98,  1, 0.00, 0.02, 0.59, 0.00, 0.01, 1.41, 0.05, 0.74, 0.29, 0.35, 0.04, 0.09, 0.00, 0.00, 0.04, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
46,  0,  1.500,  0.98,  1, 0.00, 0.06, 0.55, 0.00, 0.00, 1.33, 0.05, 0.71, 0.27, 0.38, 0.06, 0.14, 0.00, 0.01, 0.02, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
47,  0,  1.533,  0.98,  1, 0.00, 0.06, 0.63, 0.00, 0.00, 1.39, 0.05, 0.72, 0.25, 0.45, 0.06, 0.19, 0.00, 0.01, 0.01, 0.14, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
48,  0,  1.567,  0.98,  1, 0.00, 0.04, 0.58, 0.00, 0.00, 1.41, 0.04, 0.72, 0.23, 0.44, 0.02, 0.21, 0.00, 0.01, 0.01, 0.14, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
49,  0,  1.600,  0.98,  1, 0.00, 0.01, 0.59, 0.00, 0.00, 1.39, 0.05, 0.73, 0.25, 0.43, 0.00, 0.18, 0.05, 0.00, 0.01, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
50,  0,  1.633,  0.98,  1, 0.00, 0.06, 0.55, 0.00, 0.00, 1.28, 0.02, 0.70, 0.28, 0.45, 0.00, 0.18, 0.11, 0.00, 0.01, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
51,  0,  1.667,  0.98,  1, 0.00, 0.11, 0.51, 0.00, 0.00, 1.20, 0.03, 0.69, 0.29, 0.48, 0.00, 0.15, 0.14, 0.01, 0.01, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
52,  0,  1.700,  0.98,  1, 0.00, 0.11, 0.56, 0.00, 0.00, 1.23, 0.01, 0.63, 0.27, 0.48, 0.00, 0.14, 0.18, 0.03, 0.00, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
53,  0,  1.733,  0.98,  1, 0.00, 0.05, 0.60, 0.00, 0.00, 1.24, 0.01, 0.58, 0.26, 0.35, 0.01, 0.13, 0.11, 0.07, 0.00, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
54,  0,  1.767,  0.98,  1, 0.00, 0.00, 0.54, 0.00, 0.00, 1.13, 0.00, 0.55, 0.27, 0.23, 0.01, 0.14, 0.09, 0.10, 0.02, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
55,  0,  1.800,  0.98,  1, 0.00, 0.00, 0.41, 0.00, 0.00, 0.97, 0.00, 0.53, 0.26, 0.09, 0.03, 0.12, 0.00, 0.13, 0.05, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
56,  0,  1.833,  0.98,  1, 0.00, 0.00, 0.28, 0.03, 0.00, 0.84, 0.00, 0.49, 0.25, 0.08, 0.02, 0.08, 0.00, 0.14, 0.05, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
57,  0,  1.867,  0.98,  1, 0.00, 0.00, 0.26, 0.10, 0.00, 0.86, 0.00, 0.42, 0.22, 0.08, 0.02, 0.06, 0.00, 0.15, 0.03, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
58,  0,  1.900,  0.98,  1, 0.00, 0.00, 0.25, 0.11, 0.00, 0.85, 0.00, 0.43, 0.22, 0.12, 0.04, 0.13, 0.00, 0.17, 0.00, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
59,  0,  1.933,  0.98,  1, 0.00, 0.00, 0.28, 0.09, 0.00, 0.80, 0.00, 0.43, 0.24, 0.14, 0.04, 0.14, 0.00, 0.17, 0.00, 0.11, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
60,  0,  1.967,  0.98,  1, 0.13, 0.01, 0.39, 0.02, 0.00, 1.01, 0.00, 0.49, 0.30, 0.15, 0.04, 0.15, 0.00, 0.11, 0.00, 0.13, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
61,  0,  2.000,  0.98,  1, 0.39, 0.01, 0.49, 0.00, 0.00, 0.80, 0.00, 0.57, 0.35, 0.17, 0.00, 0.10, 0.00, 0.05, 0.00, 0.11, 0.80, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
62,  0,  2.033,  0.98,  1, 0.73, 0.03, 0.59, 0.00, 0.00, 0.69, 0.00, 0.59, 0.33, 0.23, 0.00, 0.16, 0.00, 0.00, 0.07, 0.03, 1.47, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
63,  0,  2.067,  0.98,  1, 0.89, 0.09, 0.61, 0.00, 0.00, 0.28, 0.00, 0.61, 0.33, 0.33, 0.00, 0.24, 0.00, 0.00, 0.15, 0.00, 2.02, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
64,  0,  2.100,  0.98,  1, 0.75, 0.09, 0.70, 0.00, 0.00, 0.47, 0.00, 0.52, 0.31, 0.48, 0.00, 0.27, 0.00, 0.00, 0.16, 0.00, 1.78, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
65,  0,  2.133,  0.98,  1, 0.45, 0.07, 0.70, 0.00, 0.00, 0.89, 0.03, 0.52, 0.36, 0.52, 0.00, 0.35, 0.00, 0.00, 0.09, 0.00, 1.37, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
66,  0,  2.167,  0.98,  1, 0.17, 0.00, 0.80, 0.00, 0.00, 1.34, 0.03, 0.53, 0.33, 0.41, 0.01, 0.38, 0.00, 0.00, 0.01, 0.00, 0.71, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
67,  0,  2.200,  0.98,  1, 0.09, 0.00, 0.80, 0.00, 0.00, 1.57, 0.03, 0.60, 0.32, 0.19, 0.02, 0.34, 0.00, 0.00, 0.03, 0.05, 0.28, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
68,  0,  2.233,  0.98,  1, 0.07, 0.00, 0.83, 0.00, 0.00, 1.59, 0.00, 0.62, 0.28, 0.04, 0.05, 0.21, 0.00, 0.00, 0.08, 0.11, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
69,  0,  2.267,  0.98,  1, 0.06, 0.00, 0.72, 0.00, 0.00, 1.50, 0.00, 0.59, 0.25, 0.03, 0.10, 0.14, 0.01, 0.00, 0.09, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
70,  0,  2.300,  0.98,  1, 0.20, 0.00, 0.64, 0.00, 0.00, 1.37, 0.00, 0.55, 0.27, 0.12, 0.09, 0.20, 0.01, 0.00, 0.09, 0.22, 0.55, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
