frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.12, 0.11, 0.06, 0.13, 1.51, 1.54, 0.00, 0.86, 0.48, 1.07, 0.00, 0.09, 0.00, 0.00, 0.13, 0.32, 0.26, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.09, 0.04, 0.03, 0.04, 1.53, 1.19, 0.00, 1.10, 0.49, 1.24, 0.00, 0.22, 0.00, 0.04, 0.07, 0.17, 0.09, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.05, 0.00, 0.01, 0.00, 1.54, 1.20, 0.00, 1.19, 0.44, 1.21, 0.00, 0.20, 0.00, 0.08, 0.08, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 1.49, 1.23, 0.00, 1.08, 0.36, 1.13, 0.00, 0.18, 0.00, 0.08, 0.16, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.00, 0.00, 0.07, 0.00, 1.48, 1.20, 0.00, 0.92, 0.36, 1.21, 0.05, 0.13, 0.00, 0.09, 0.17, 0.00, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.00, 0.00, 0.12, 0.00, 1.45, 1.00, 0.00, 0.89, 0.39, 1.38, 0.06, 0.19, 0.00, 0.08, 0.16, 0.04, 0.04, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.00, 0.00, 0.22, 0.00, 1.49, 1.02, 0.02, 0.96, 0.44, 1.51, 0.10, 0.15, 0.00, 0.12, 0.16, 0.04, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.233,  0.98,  1, 0.00, 0.00, 0.25, 0.00, 1.49, 1.21, 0.02, 1.07, 0.41, 1.50, 0.05, 0.21, 0.01, 0.14, 0.21, 0.06, 0.09, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.267,  0.98,  1, 0.00, 0.00, 0.38, 0.00, 1.53, 1.35, 0.02, 1.06, 0.41, 1.53, 0.08, 0.17, 0.03, 0.12, 0.26, 0.02, 0.12, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.300,  0.98,  1, 0.00, 0.00, 0.55, 0.00, 1.54, 1.51, 0.00, 1.06, 0.41, 1.57, 0.10, 0.21, 0.05, 0.10, 0.25, 0.05, 0.11, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.333,  0.98,  1, 0.00, 0.00, 0.74, 0.00, 1.54, 1.48, 0.00, 1.05, 0.43, 1.57, 0.21, 0.14, 0.09, 0.10, 0.24, 0.06, 0.12, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.367,  0.98,  1, 0.01, 0.00, 0.88, 0.00, 1.59, 1.60, 0.00, 1.11, 0.46, 1.56, 0.25, 0.17, 0.10, 0.10, 0.24, 0.06, 0.08, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.400,  0.98,  1, 0.01, 0.00, 0.98, 0.00, 1.65, 1.67, 0.00, 1.20, 0.48, 1.61, 0.28, 0.15, 0.08, 0.06, 0.20, 0.05, 0.17, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.433,  0.98,  1, 0.01, 0.00, 1.15, 0.00, 1.75, 1.78, 0.01, 1.28, 0.47, 1.63, 0.30, 0.13, 0.13, 0.02, 0.18, 0.05, 0.09, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.467,  0.98,  1, 0.00, 0.00, 1.45, 0.00, 1.83, 1.89, 0.03, 1.29, 0.43, 1.65, 0.36, 0.16, 0.16, 0.00, 0.12, 0.06, 0.09, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.500,  0.98,  1, 0.00, 0.00, 1.71, 0.00, 1.94, 2.10, 0.11, 1.35, 0.43, 1.54, 0.41, 0.20, 0.22, 0.00, 0.08, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.533,  0.98,  1, 0.01, 0.00, 1.86, 0.00, 2.08, 2.32, 0.20, 1.47, 0.47, 1.57, 0.45, 0.32, 0.19, 0.00, 0.03, 0.14, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18,  0,  0.567,  0.98,  1, 0.02, 0.00, 1.89, 0.00, 2.13, 2.33, 0.33, 1.68, 0.50, 1.49, 0.44, 0.38, 0.16, 0.00, 0.08, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19,  0,  0.600,  0.98,  1, 0.02, 0.00, 1.93, 0.00, 2.18, 2.10, 0.37, 1.78, 0.48, 1.45, 0.50, 0.37, 0.26, 0.00, 0.11, 0.14, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20,  0,  0.633,  0.98,  1, 0.03, 0.00, 2.08, 0.00, 2.14, 2.06, 0.35, 1.69, 0.46, 1.28, 0.41, 0.41, 0.25, 0.00, 0.13, 0.14, 0.06, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21,  0,  0.667,  0.98,  1, 0.08, 0.00, 2.07, 0.00, 2.13, 1.98, 0.21, 1.44, 0.42, 1.30, 0.31, 0.40, 0.22, 0.00, 0.05, 0.22, 0.16, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
22,  0,  0.700,  0.98,  1, 0.11, 0.00, 1.92, 0.00, 2.07, 2.07, 0.09, 1.24, 0.43, 1.32, 0.16, 0.34, 0.06, 0.00, 0.01, 0.25, 0.16, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
23,  0,  0.733,  0.98,  1, 0.09, 0.00, 1.40, 0.00, 1.96, 1.86, 0.03, 1.17, 0.44, 1.34, 0.10, 0.18, 0.00, 0.00, 0.00, 0.23, 0.10, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
24,  0,  0.767,  0.98,  1, 0.03, 0.00, 0.93, 0.01, 1.86, 1.83, 0.02, 1.14, 0.47, 1.31, 0.07, 0.05, 0.00, 0.00, 0.00, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
25,  0,  0.800,  0.98,  1, 0.00, 0.00, 0.54, 0.01, 1.75, 1.65, 0.04, 1.04, 0.47, 1.31, 0.02, 0.07, 0.00, 0.00, 0.05, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
26,  0,  0.833,  0.98,  1, 0.00, 0.00, 0.37, 0.01, 1.63, 1.54, 0.03, 0.91, 0.51, 1.38, 0.01, 0.14, 0.04, 0.00, 0.04, 0.11, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
