frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.00, 0.00, 0.13, 0.78, 0.00, 0.00, 0.67, 1.32, 0.00, 0.19, 0.17, 0.09, 0.03, 0.25, 0.27, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.00, 0.00, 0.06, 0.00, 0.15, 0.96, 0.01, 0.00, 0.72, 1.44, 0.01, 0.16, 0.06, 0.03, 0.04, 0.18, 0.23, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.00, 0.00, 0.17, 0.00, 0.17, 1.04, 0.04, 0.00, 0.77, 1.49, 0.02, 0.13, 0.00, 0.00, 0.09, 0.10, 0.21, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.00, 0.00, 0.40, 0.00, 0.22, 1.06, 0.07, 0.00, 0.80, 1.52, 0.02, 0.09, 0.05, 0.00, 0.09, 0.02, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.00, 0.00, 0.49, 0.00, 0.23, 1.09, 0.14, 0.00, 0.77, 1.52, 0.02, 0.15, 0.05, 0.00, 0.08, 0.02, 0.15, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.00, 0.00, 0.44, 0.00, 0.23, 1.08, 0.18, 0.00, 0.74, 1.59, 0.03, 0.13, 0.05, 0.00, 0.03, 0.03, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.00, 0.00, 0.25, 0.00, 0.21, 1.08, 0.15, 0.00, 0.71, 1.56, 0.02, 0.10, 0.02, 0.00, 0.06, 0.05, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.233,  0.98,  1, 0.18, 0.01, 0.25, 0.00, 0.21, 1.11, 0.07, 0.00, 0.70, 1.52, 0.05, 0.03, 0.03, 0.00, 0.09, 0.06, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.267,  0.98,  1, 0.41, 0.09, 0.30, 0.00, 0.25, 1.17, 0.00, 0.00, 0.68, 1.48, 0.07, 0.02, 0.03, 0.00, 0.08, 0.05, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.300,  0.98,  1, 0.60, 0.09, 0.32, 0.02, 0.31, 1.22, 0.00, 0.00, 0.66, 1.51, 0.09, 0.03, 0.02, 0.00, 0.04, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.333,  0.98,  1, 0.51, 0.08, 0.23, 0.03, 0.35, 1.18, 0.00, 0.00, 0.68, 1.55, 0.05, 0.02, 0.00, 0.00, 0.05, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.367,  0.98,  1, 0.33, 0.00, 0.11, 0.06, 0.33, 1.04, 0.00, 0.00, 0.68, 1.53, 0.02, 0.02, 0.02, 0.00, 0.05, 0.02, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.400,  0.98,  1, 0.21, 0.00, 0.09, 0.04, 0.28, 0.85, 0.00, 0.00, 0.70, 1.48, 0.00, 0.01, 0.02, 0.00, 0.05, 0.02, 0.06, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.433,  0.98,  1, 0.17, 0.12, 0.07, 0.03, 0.22, 0.68, 0.00, 0.00, 0.70, 1.43, 0.00, 0.02, 0.02, 0.00, 0.04, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.467,  0.98,  1, 0.12, 0.12, 0.17, 0.00, 0.18, 0.67, 0.00, 0.00, 0.71, 1.36, 0.00, 0.03, 0.00, 0.01, 0.04, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.500,  0.98,  1, 0.06, 0.12, 0.16, 0.00, 0.17, 0.61, 0.00, 0.00, 0.72, 1.37, 0.00, 0.02, 0.00, 0.01, 0.06, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.533,  0.98,  1, 0.01, 0.00, 0.17, 0.00, 0.17, 0.66, 0.00, 0.00, 0.74, 1.42, 0.00, 0.01, 0.00, 0.01, 0.08, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
18,  0,  0.567,  0.98,  1, 0.00, 0.00, 0.09, 0.00, 0.18, 0.62, 0.00, 0.00, 0.76, 1.48, 0.00, 0.00, 0.00, 0.00, 0.16, 0.09, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
19,  0,  0.600,  0.98,  1, 0.00, 0.00, 0.15, 0.00, 0.18, 0.64, 0.00, 0.00, 0.75, 1.49, 0.00, 0.01, 0.00, 0.01, 0.16, 0.08, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
20,  0,  0.633,  0.98,  1, 0.00, 0.00, 0.30, 0.00, 0.20, 0.64, 0.00, 0.00, 0.75, 1.44, 0.00, 0.03, 0.00, 0.02, 0.09, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
