frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.28, 0.00, 0.10, 1.68, 0.25, 1.09, 0.68, 1.10, 0.00, 0.00, 0.00, 0.00, 0.12, 0.01, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.00, 0.00, 1.24, 0.00, 0.08, 1.72, 0.11, 0.97, 0.77, 0.96, 0.00, 0.06, 0.00, 0.00, 0.04, 0.00, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.00, 0.00, 1.07, 0.00, 0.07, 1.74, 0.02, 0.86, 0.79, 0.86, 0.02, 0.08, 0.00, 0.05, 0.00, 0.00, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.00, 0.00, 1.03, 0.00, 0.04, 1.72, 0.02, 0.81, 0.75, 0.79, 0.02, 0.10, 0.00, 0.07, 0.03, 0.07, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.00, 0.00, 1.03, 0.00, 0.07, 1.59, 0.06, 0.78, 0.69, 0.86, 0.02, 0.05, 0.01, 0.11, 0.03, 0.09, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.167,  0.98,  1, 0.00, 0.00, 1.19, 0.00, 0.10, 1.48, 0.09, 0.85, 0.68, 0.88, 0.00, 0.06, 0.01, 0.08, 0.06, 0.10, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.200,  0.98,  1, 0.00, 0.00, 1.23, 0.00, 0.12, 1.34, 0.12, 0.85, 0.66, 0.90, 0.00, 0.07, 0.01, 0.08, 0.06, 0.08, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.233,  0.98,  1, 0.00, 0.00, 1.17, 0.00, 0.10, 1.29, 0.10, 0.86, 0.67, 0.87, 0.00, 0.08, 0.02, 0.05, 0.08, 0.12, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.267,  0.98,  1, 0.00, 0.00, 1.12, 0.00, 0.06, 1.25, 0.06, 0.79, 0.67, 0.87, 0.00, 0.07, 0.06, 0.03, 0.07, 0.14, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.300,  0.98,  1, 0.00, 0.00, 1.10, 0.00, 0.03, 1.36, 0.07, 0.79, 0.66, 0.89, 0.00, 0.05, 0.15, 0.02, 0.05, 0.09, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.333,  0.98,  1, 0.00, 0.00, 1.12, 0.00, 0.02, 1.48, 0.04, 0.80, 0.67, 0.92, 0.00, 0.08, 0.13, 0.01, 0.03, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.367,  0.98,  1, 0.00, 0.00, 1.15, 0.00, 0.01, 1.58, 0.03, 0.85, 0.67, 0.93, 0.01, 0.11, 0.08, 0.01, 0.01, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.400,  0.98,  1, 0.00, 0.00, 1.10, 0.00, 0.00, 1.61, 0.00, 0.84, 0.68, 0.94, 0.01, 0.09, 0.01, 0.00, 0.01, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.433,  0.98,  1, 0.00, 0.00, 0.99, 0.00, 0.00, 1.50, 0.00, 0.83, 0.67, 0.90, 0.03, 0.08, 0.03, 0.00, 0.00, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.467,  0.98,  1, 0.00, 0.00, 0.86, 0.00, 0.00, 1.40, 0.00, 0.80, 0.65, 0.88, 0.04, 0.04, 0.07, 0.02, 0.00, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.500,  0.98,  1, 0.00, 0.00, 0.84, 0.00, 0.00, 1.38, 0.00, 0.78, 0.64, 0.86, 0.04, 0.04, 0.10, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.533,  0.98,  1, 0.18, 0.00, 0.95, 0.00, 0.01, 1.31, 0.00, 0.82, 0.72, 0.93, 0.05, 0.02, 0.08, 0.05, 0.00, 0.00, 0.97, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18,  0,  0.567,  0.98,  1, 0.42, 0.04, 1.03, 0.00, 0.01, 0.96, 0.00, 0.83, 0.77, 1.01, 0.07, 0.06, 0.04, 0.03, 0.00, 0.00, 2.01, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
19,  0,  0.600,  0.98,  1, 0.65, 0.04, 1.16, 0.00, 0.01, 0.67, 0.00, 0.91, 0.82, 1.05, 0.07, 0.07, 0.00, 0.00, 0.00, 0.00, 3.01, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
20,  0,  0.633,  0.98,  1, 0.53, 0.04, 1.23, 0.00, 0.00, 0.81, 0.05, 0.92, 0.75, 1.12, 0.05, 0.14, 0.00, 0.00, 0.00, 0.01, 2.72, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
21,  0,  0.667,  0.98,  1, 0.30, 0.00, 1.25, 0.00, 0.01, 1.29, 0.10, 0.92, 0.70, 1.15, 0.03, 0.16, 0.03, 0.00, 0.00, 0.03, 2.03, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
22,  0,  0.700,  0.98,  1, 0.15, 0.00, 1.19, 0.00, 0.01, 1.55, 0.10, 0.84, 0.64, 1.17, 0.07, 0.22, 0.06, 0.00, 0.01, 0.11, 1.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
23,  0,  0.733,  0.98,  1, 0.14, 0.00, 1.06, 0.00, 0.01, 1.34, 0.05, 0.81, 0.65, 1.06, 0.12, 0.16, 0.06, 0.00, 0.02, 0.11, 0.36, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
24,  0,  0.767,  0.98,  1, 0.13, 0.00, 0.94, 0.00, 0.00, 1.18, 0.00, 0.78, 0.66, 0.92, 0.17, 0.13, 0.03, 0.00, 0.02, 0.09, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
25,  0,  0.800,  0.98,  1, 0.10, 0.17, 0.83, 0.00, 0.00, 1.17, 0.00, 0.75, 0.68, 0.81, 0.16, 0.07, 0.00, 0.00, 0.03, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
26,  0,  0.833,  0.98,  1, 0.09, 0.22, 0.71, 0.00, 0.00, 1.20, 0.00, 0.77, 0.67, 0.84, 0.17, 0.11, 0.00, 0.03, 0.02, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
27,  0,  0.867,  0.98,  1, 0.23, 0.22, 0.90, 0.00, 0.03, 1.29, 0.03, 0.83, 0.69, 0.95, 0.10, 0.16, 0.01, 0.03, 0.04, 0.09, 0.67, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
28,  0,  0.900,  0.98,  1, 0.48, 0.11, 0.97, 0.00, 0.03, 0.85, 0.03, 0.87, 0.71, 1.06, 0.10, 0.21, 0.01, 0.03, 0.08, 0.06, 1.72, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
29,  0,  0.933,  0.98,  1, 0.79, 0.13, 1.15, 0.00, 0.03, 0.68, 0.03, 0.88, 0.75, 1.06, 0.07, 0.22, 0.07, 0.00, 0.08, 0.05, 2.77, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
30,  0,  0.967,  0.98,  1, 0.84, 0.13, 1.20, 0.00, 0.00, 0.55, 0.01, 0.84, 0.72, 1.02, 0.07, 0.13, 0.06, 0.00, 0.12, 0.05, 2.94, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
31,  0,  1.000,  0.98,  1, 0.55, 0.07, 1.30, 0.00, 0.03, 1.12, 0.06, 0.92, 0.69, 0.91, 0.06, 0.09, 0.06, 0.00, 0.08, 0.01, 2.43, 1.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
32,  0,  1.033,  0.98,  1, 0.21, 0.00, 1.27, 0.00, 0.04, 1.50, 0.06, 0.94, 0.66, 0.90, 0.03, 0.05, 0.03, 0.00, 0.11, 0.07, 1.62, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
33,  0,  1.067,  0.98,  1, 0.02, 0.00, 1.22, 0.00, 0.04, 1.66, 0.07, 0.97, 0.68, 0.93, 0.02, 0.11, 0.03, 0.01, 0.13, 0.09, 0.82, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
34,  0,  1.100,  0.98,  1, 0.00, 0.00, 1.09, 0.00, 0.00, 1.48, 0.02, 0.88, 0.70, 0.99, 0.00, 0.15, 0.04, 0.01, 0.16, 0.15, 0.28, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
35,  0,  1.133,  0.98,  1, 0.00, 0.00, 1.02, 0.00, 0.00, 1.45, 0.02, 0.87, 0.71, 1.08, 0.00, 0.15, 0.02, 0.01, 0.14, 0.14, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
36,  0,  1.167,  0.98,  1, 0.00, 0.00, 0.84, 0.00, 0.00, 1.35, 0.00, 0.85, 0.68, 1.07, 0.07, 0.13, 0.02, 0.01, 0.09, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
37,  0,  1.200,  0.98,  1, 0.00, 0.00, 0.77, 0.00, 0.00, 1.44, 0.00, 0.81, 0.67, 1.07, 0.14, 0.06, 0.01, 0.00, 0.08, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
38,  0,  1.233,  0.98,  1, 0.00, 0.00, 0.67, 0.00, 0.00, 1.35, 0.00, 0.74, 0.66, 0.94, 0.15, 0.10, 0.00, 0.00, 0.14, 0.14, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
39,  0,  1.267,  0.98,  1, 0.00, 0.03, 0.69, 0.00, 0.00, 1.42, 0.00, 0.75, 0.68, 0.87, 0.09, 0.07, 0.00, 0.00, 0.16, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
40,  0,  1.300,  0.98,  1, 0.00, 0.03, 0.69, 0.00, 0.00, 1.36, 0.00, 0.83, 0.70, 0.83, 0.02, 0.07, 0.00, 0.00, 0.15, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
41,  0,  1.333,  0.98,  1, 0.00, 0.03, 0.77, 0.00, 0.00, 1.36, 0.00, 0.89, 0.67, 0.91, 0.01, 0.05, 0.00, 0.01, 0.11, 0.26, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
42,  0,  1.367,  0.98,  1, 0.01, 0.01, 0.77, 0.00, 0.00, 1.27, 0.00, 0.85, 0.66, 0.93, 0.00, 0.10, 0.00, 0.01, 0.10, 0.21, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
43,  0,  1.400,  0.98,  1, 0.01, 0.00, 0.83, 0.01, 0.00, 1.25, 0.00, 0.78, 0.63, 0.89, 0.00, 0.15, 0.00, 0.01, 0.08, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
44,  0,  1.433,  0.98,  1, 0.02, 0.00, 0.83, 0.01, 0.00, 1.29, 0.00, 0.75, 0.65, 0.83, 0.01, 0.20, 0.02, 0.01, 0.08, 0.15, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
45,  0,  1.467,  0.98,  1, 0.01, 0.00, 0.90, 0.01, 0.00, 1.35, 0.00, 0.73, 0.66, 0.79, 0.01, 0.15, 0.05, 0.01, 0.14, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
46,  0,  1.500,  0.98,  1, 0.01, 0.00, 0.82, 0.05, 0.00, 1.42, 0.00, 0.79, 0.69, 0.84, 0.01, 0.12, 0.05, 0.01, 0.13, 0.19, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
