frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.53, 0.00, 0.00, 0.00, 0.00, 1.28, 0.15, 1.46, 0.00, 0.00, 0.00, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.00, 0.08, 0.56, 0.00, 0.00, 0.00, 0.01, 1.11, 0.07, 1.30, 0.00, 0.13, 0.02, 0.02, 0.09, 0.01, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.00, 0.18, 0.55, 0.00, 0.00, 0.00, 0.01, 1.04, 0.03, 1.18, 0.00, 0.13, 0.02, 0.05, 0.05, 0.01, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.02, 0.19, 0.51, 0.00, 0.00, 0.00, 0.00, 1.07, 0.05, 1.16, 0.00, 0.11, 0.02, 0.06, 0.07, 0.01, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.02, 0.22, 0.48, 0.00, 0.00, 0.01, 0.00, 1.06, 0.08, 1.15, 0.00, 0.11, 0.00, 0.07, 0.11, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.02, 0.12, 0.43, 0.05, 0.00, 0.08, 0.00, 1.05, 0.09, 1.20, 0.00, 0.11, 0.02, 0.06, 0.17, 0.01, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.00, 0.03, 0.38, 0.05, 0.00, 0.13, 0.00, 1.02, 0.07, 1.20, 0.00, 0.11, 0.02, 0.07, 0.20, 0.03, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.233,  0.98,  1, 0.02, 0.00, 0.47, 0.05, 0.00, 0.22, 0.00, 1.05, 0.04, 1.26, 0.00, 0.11, 0.02, 0.08, 0.16, 0.07, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.267,  0.98,  1, 0.02, 0.05, 0.52, 0.00, 0.00, 0.20, 0.00, 1.09, 0.03, 1.25, 0.00, 0.14, 0.00, 0.06, 0.18, 0.10, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.300,  0.98,  1, 0.02, 0.11, 0.61, 0.00, 0.00, 0.23, 0.00, 1.15, 0.03, 1.17, 0.00, 0.12, 0.00, 0.04, 0.18, 0.14, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.333,  0.98,  1, 0.00, 0.12, 0.62, 0.00, 0.00, 0.13, 0.01, 1.23, 0.04, 1.10, 0.02, 0.09, 0.00, 0.00, 0.20, 0.15, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.367,  0.98,  1, 0.03, 0.10, 0.83, 0.00, 0.00, 0.13, 0.01, 1.32, 0.05, 1.18, 0.09, 0.13, 0.00, 0.00, 0.15, 0.15, 0.02, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.400,  0.98,  1, 0.07, 0.04, 1.05, 0.03, 0.00, 0.22, 0.01, 1.40, 0.04, 1.25, 0.10, 0.11, 0.03, 0.00, 0.14, 0.10, 0.08, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.433,  0.98,  1, 0.09, 0.02, 1.26, 0.05, 0.00, 0.42, 0.00, 1.48, 0.07, 1.32, 0.13, 0.13, 0.04, 0.00, 0.09, 0.05, 0.13, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.467,  0.98,  1, 0.07, 0.00, 1.36, 0.05, 0.00, 0.57, 0.00, 1.48, 0.06, 1.38, 0.11, 0.17, 0.07, 0.00, 0.11, 0.05, 0.21, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.500,  0.98,  1, 0.03, 0.00, 1.38, 0.02, 0.00, 0.56, 0.00, 1.45, 0.05, 1.47, 0.14, 0.21, 0.11, 0.00, 0.06, 0.05, 0.18, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.533,  0.98,  1, 0.06, 0.00, 1.31, 0.01, 0.00, 0.38, 0.00, 1.37, 0.01, 1.51, 0.13, 0.19, 0.10, 0.00, 0.10, 0.11, 0.16, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18,  0,  0.567,  0.98,  1, 0.09, 0.00, 1.29, 0.01, 0.00, 0.23, 0.00, 1.32, 0.00, 1.40, 0.08, 0.14, 0.16, 0.00, 0.03, 0.11, 0.08, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19,  0,  0.600,  0.98,  1, 0.09, 0.00, 1.20, 0.11, 0.00, 0.06, 0.00, 1.30, 0.04, 1.38, 0.04, 0.13, 0.15, 0.02, 0.03, 0.13, 0.08, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20,  0,  0.633,  0.98,  1, 0.05, 0.00, 1.21, 0.13, 0.00, 0.04, 0.00, 1.28, 0.05, 1.36, 0.00, 0.13, 0.21, 0.04, 0.05, 0.09, 0.05, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21,  0,  0.667,  0.98,  1, 0.04, 0.00, 1.16, 0.16, 0.00, 0.00, 0.00, 1.26, 0.05, 1.37, 0.00, 0.12, 0.20, 0.04, 0.06, 0.13, 0.02, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
