frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.03, 0.00, 1.17, 0.00, 0.00, 1.54, 0.13, 0.57, 0.29, 0.20, 0.00, 0.26, 0.00, 0.00, 0.20, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.10, 0.05, 1.26, 0.00, 0.00, 1.42, 0.06, 0.59, 0.29, 0.27, 0.14, 0.31, 0.00, 0.00, 0.13, 0.08, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.14, 0.05, 1.26, 0.00, 0.00, 1.31, 0.02, 0.57, 0.26, 0.24, 0.20, 0.31, 0.00, 0.03, 0.11, 0.04, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.12, 0.00, 1.25, 0.07, 0.00, 1.12, 0.02, 0.55, 0.22, 0.25, 0.27, 0.33, 0.00, 0.03, 0.12, 0.03, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.08, 0.00, 1.18, 0.07, 0.00, 1.04, 0.00, 0.50, 0.17, 0.25, 0.26, 0.34, 0.04, 0.03, 0.07, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.04, 0.00, 1.19, 0.07, 0.00, 1.00, 0.00, 0.48, 0.14, 0.36, 0.20, 0.34, 0.09, 0.00, 0.02, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.00, 0.00, 1.18, 0.00, 0.00, 1.15, 0.00, 0.49, 0.11, 0.43, 0.04, 0.31, 0.19, 0.03, 0.00, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.233,  0.98,  1, 0.00, 0.00, 1.17, 0.00, 0.00, 1.35, 0.00, 0.47, 0.10, 0.35, 0.00, 0.26, 0.20, 0.07, 0.00, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.267,  0.98,  1, 0.00, 0.00, 1.16, 0.00, 0.00, 1.47, 0.00, 0.42, 0.06, 0.26, 0.00, 0.18, 0.15, 0.07, 0.04, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.300,  0.98,  1, 0.00, 0.02, 1.16, 0.01, 0.00, 1.45, 0.00, 0.40, 0.06, 0.17, 0.00, 0.08, 0.05, 0.04, 0.06, 0.11, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.333,  0.98,  1, 0.00, 0.02, 1.15, 0.01, 0.00, 1.43, 0.00, 0.35, 0.05, 0.13, 0.00, 0.05, 0.02, 0.00, 0.06, 0.09, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.367,  0.98,  1, 0.01, 0.02, 1.09, 0.01, 0.00, 1.41, 0.00, 0.34, 0.06, 0.08, 0.00, 0.04, 0.02, 0.00, 0.04, 0.14, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.400,  0.98,  1, 0.02, 0.00, 1.04, 0.00, 0.00, 1.39, 0.00, 0.36, 0.06, 0.07, 0.00, 0.04, 0.02, 0.00, 0.02, 0.14, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
