frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.19, 0.00, 0.02, 1.63, 0.00, 1.18, 0.76, 1.08, 0.00, 0.00, 0.00, 0.00, 0.27, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.00, 0.00, 1.06, 0.00, 0.01, 1.63, 0.01, 1.16, 0.69, 1.01, 0.00, 0.08, 0.01, 0.00, 0.18, 0.02, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.00, 0.00, 1.07, 0.00, 0.00, 1.54, 0.01, 1.18, 0.66, 1.01, 0.01, 0.10, 0.01, 0.00, 0.11, 0.05, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.00, 0.00, 1.07, 0.00, 0.00, 1.45, 0.00, 1.21, 0.70, 1.06, 0.00, 0.11, 0.00, 0.00, 0.07, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.00, 0.00, 1.14, 0.00, 0.01, 1.21, 0.00, 1.20, 0.72, 1.10, 0.02, 0.18, 0.00, 0.00, 0.02, 0.09, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.00, 0.00, 1.04, 0.00, 0.01, 1.29, 0.00, 1.17, 0.71, 1.08, 0.04, 0.20, 0.00, 0.00, 0.02, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.00, 0.00, 0.99, 0.00, 0.01, 1.43, 0.00, 1.12, 0.68, 1.11, 0.05, 0.11, 0.00, 0.00, 0.02, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.233,  0.98,  1, 0.00, 0.00, 0.84, 0.00, 0.00, 1.45, 0.00, 1.07, 0.63, 1.10, 0.03, 0.07, 0.02, 0.00, 0.02, 0.04, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.267,  0.98,  1, 0.00, 0.00, 0.81, 0.00, 0.00, 1.27, 0.00, 1.02, 0.61, 1.06, 0.01, 0.03, 0.02, 0.02, 0.01, 0.00, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.300,  0.98,  1, 0.00, 0.00, 0.69, 0.00, 0.00, 1.18, 0.00, 1.02, 0.59, 1.02, 0.00, 0.03, 0.04, 0.03, 0.03, 0.03, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
