frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.71, 0.00, 0.00, 0.00, 0.00, 0.80, 0.26, 0.00, 0.11, 0.19, 0.00, 0.00, 0.12, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.00, 0.00, 0.84, 0.00, 0.00, 0.00, 0.00, 0.73, 0.17, 0.04, 0.08, 0.06, 0.00, 0.00, 0.16, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.00, 0.01, 1.08, 0.00, 0.00, 0.00, 0.00, 0.70, 0.11, 0.04, 0.18, 0.03, 0.00, 0.00, 0.17, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.00, 0.01, 1.30, 0.00, 0.00, 0.00, 0.00, 0.69, 0.07, 0.04, 0.16, 0.09, 0.00, 0.01, 0.11, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.00, 0.01, 1.51, 0.00, 0.05, 0.00, 0.01, 0.69, 0.04, 0.04, 0.14, 0.17, 0.00, 0.06, 0.05, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.00, 0.00, 1.69, 0.00, 0.08, 0.09, 0.02, 0.77, 0.03, 0.05, 0.00, 0.18, 0.00, 0.06, 0.00, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.00, 0.00, 1.93, 0.00, 0.13, 0.19, 0.02, 0.85, 0.03, 0.05, 0.01, 0.27, 0.03, 0.07, 0.00, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.233,  0.98,  1, 0.18, 0.00, 2.18, 0.00, 0.13, 0.29, 0.00, 0.89, 0.06, 0.01, 0.06, 0.26, 0.03, 0.01, 0.03, 0.00, 0.31, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.267,  0.98,  1, 0.49, 0.00, 2.28, 0.05, 0.09, 0.19, 0.00, 0.79, 0.07, 0.07, 0.18, 0.29, 0.03, 0.01, 0.05, 0.01, 0.63, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.300,  0.98,  1, 0.80, 0.00, 2.17, 0.16, 0.04, 0.10, 0.00, 0.73, 0.06, 0.10, 0.17, 0.17, 0.03, 0.00, 0.05, 0.01, 0.95, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
11,  0,  0.333,  0.98,  1, 0.91, 0.00, 1.96, 0.28, 0.00, 0.00, 0.00, 0.61, 0.03, 0.17, 0.12, 0.12, 0.03, 0.00, 0.03, 0.04, 0.97, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
12,  0,  0.367,  0.98,  1, 0.79, 0.00, 1.70, 0.23, 0.00, 0.00, 0.00, 0.61, 0.00, 0.10, 0.01, 0.12, 0.03, 0.00, 0.00, 0.05, 1.04, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
13,  0,  0.400,  0.98,  1, 0.54, 0.00, 1.57, 0.12, 0.00, 0.00, 0.00, 0.63, 0.00, 0.06, 0.00, 0.21, 0.02, 0.00, 0.00, 0.13, 1.01, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
14,  0,  0.433,  0.98,  1, 0.34, 0.03, 1.44, 0.00, 0.02, 0.14, 0.00, 0.69, 0.00, 0.00, 0.04, 0.28, 0.02, 0.00, 0.01, 0.14, 0.83, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
15,  0,  0.467,  0.98,  1, 0.16, 0.03, 1.37, 0.00, 0.04, 0.31, 0.01, 0.72, 0.00, 0.00, 0.07, 0.28, 0.06, 0.00, 0.03, 0.18, 0.60, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.500,  0.98,  1, 0.15, 0.03, 1.33, 0.06, 0.07, 0.48, 0.01, 0.67, 0.00, 0.00, 0.07, 0.27, 0.04, 0.01, 0.08, 0.12, 0.39, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.533,  0.98,  1, 0.07, 0.00, 1.28, 0.06, 0.09, 0.59, 0.01, 0.65, 0.00, 0.00, 0.03, 0.26, 0.09, 0.01, 0.12, 0.08, 0.25, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18,  0,  0.567,  0.98,  1, 0.06, 0.04, 1.30, 0.11, 0.13, 0.61, 0.01, 0.63, 0.04, 0.02, 0.00, 0.23, 0.06, 0.01, 0.15, 0.03, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19,  0,  0.600,  0.98,  1, 0.01, 0.04, 1.19, 0.05, 0.13, 0.66, 0.01, 0.64, 0.06, 0.05, 0.00, 0.18, 0.06, 0.00, 0.14, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20,  0,  0.633,  0.98,  1, 0.01, 0.10, 1.13, 0.05, 0.17, 0.52, 0.00, 0.64, 0.08, 0.09, 0.00, 0.15, 0.00, 0.00, 0.15, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
