frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.44, 0.00, 1.12, 2.02, 0.12, 0.99, 0.38, 1.27, 0.08, 0.03, 0.28, 0.00, 0.05, 0.00, 0.44, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.07, 0.08, 1.53, 0.00, 1.05, 1.94, 0.04, 0.96, 0.36, 1.28, 0.18, 0.01, 0.09, 0.00, 0.04, 0.08, 0.25, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.08, 0.08, 1.55, 0.00, 0.99, 1.86, 0.00, 0.92, 0.35, 1.35, 0.15, 0.05, 0.00, 0.00, 0.04, 0.09, 0.17, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.07, 0.08, 1.53, 0.00, 0.99, 1.83, 0.00, 0.87, 0.36, 1.41, 0.14, 0.05, 0.00, 0.00, 0.04, 0.12, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.03, 0.00, 1.45, 0.00, 0.99, 1.82, 0.00, 0.87, 0.39, 1.43, 0.02, 0.06, 0.00, 0.00, 0.13, 0.07, 0.10, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.02, 0.00, 1.44, 0.00, 0.99, 1.81, 0.00, 0.88, 0.38, 1.44, 0.02, 0.04, 0.00, 0.00, 0.16, 0.06, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.01, 0.00, 1.47, 0.00, 1.00, 1.86, 0.00, 0.88, 0.38, 1.49, 0.03, 0.03, 0.00, 0.00, 0.18, 0.02, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.233,  0.98,  1, 0.00, 0.00, 1.49, 0.00, 0.98, 1.81, 0.01, 0.86, 0.38, 1.53, 0.03, 0.08, 0.00, 0.01, 0.12, 0.02, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.267,  0.98,  1, 0.00, 0.00, 1.50, 0.00, 1.00, 1.83, 0.01, 0.85, 0.39, 1.58, 0.03, 0.07, 0.01, 0.01, 0.12, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.300,  0.98,  1, 0.00, 0.00, 1.51, 0.00, 0.98, 1.83, 0.01, 0.87, 0.39, 1.68, 0.00, 0.10, 0.07, 0.01, 0.07, 0.00, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.333,  0.98,  1, 0.00, 0.00, 1.54, 0.00, 0.99, 1.82, 0.00, 0.91, 0.36, 1.73, 0.00, 0.10, 0.08, 0.01, 0.05, 0.00, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
