frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.07, 0.00, 1.30, 1.21, 0.00, 0.96, 0.26, 0.49, 0.00, 0.20, 0.00, 0.01, 0.20, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.02, 0.13, 0.03, 0.00, 1.29, 1.12, 0.01, 0.92, 0.39, 0.79, 0.00, 0.14, 0.00, 0.04, 0.09, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.02, 0.19, 0.01, 0.00, 1.34, 1.17, 0.01, 0.94, 0.47, 0.92, 0.00, 0.19, 0.00, 0.07, 0.10, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.03, 0.19, 0.01, 0.00, 1.52, 1.58, 0.01, 1.05, 0.48, 0.87, 0.01, 0.18, 0.05, 0.05, 0.08, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.13, 0.06, 0.00, 0.06, 1.51, 1.63, 0.01, 1.06, 0.43, 0.80, 0.01, 0.16, 0.05, 0.03, 0.09, 0.04, 0.30, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
6,  0,  0.167,  0.98,  1, 0.39, 0.06, 0.00, 0.06, 1.43, 1.85, 0.01, 1.03, 0.44, 0.81, 0.01, 0.12, 0.12, 0.00, 0.01, 0.04, 0.62, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.200,  0.98,  1, 0.43, 0.06, 0.00, 0.17, 1.25, 1.57, 0.00, 0.95, 0.43, 0.73, 0.00, 0.16, 0.07, 0.00, 0.01, 0.02, 1.01, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.233,  0.98,  1, 0.33, 0.06, 0.00, 0.11, 1.24, 1.76, 0.00, 0.93, 0.44, 0.79, 0.01, 0.19, 0.07, 0.00, 0.01, 0.01, 0.91, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.267,  0.98,  1, 0.08, 0.00, 0.00, 0.11, 1.26, 1.75, 0.00, 0.94, 0.37, 0.78, 0.01, 0.11, 0.06, 0.00, 0.09, 0.11, 0.64, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.300,  0.98,  1, 0.02, 0.10, 0.00, 0.00, 1.26, 1.94, 0.00, 0.99, 0.38, 0.94, 0.05, 0.15, 0.09, 0.00, 0.14, 0.19, 0.29, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
