frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.43, 0.00, 0.52, 3.08, 0.38, 0.57, 0.00, 0.69, 0.22, 0.00, 0.55, 0.00, 0.01, 0.39, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.05, 0.00, 1.25, 0.00, 0.51, 3.16, 0.18, 0.66, 0.00, 0.54, 0.11, 0.04, 0.26, 0.00, 0.04, 0.22, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.05, 0.00, 1.06, 0.00, 0.45, 3.12, 0.05, 0.80, 0.00, 0.36, 0.04, 0.11, 0.07, 0.00, 0.03, 0.09, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.01, 0.00, 0.88, 0.00, 0.42, 3.02, 0.04, 0.87, 0.00, 0.35, 0.00, 0.15, 0.00, 0.04, 0.00, 0.06, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.00, 0.00, 0.77, 0.00, 0.36, 3.01, 0.00, 0.91, 0.00, 0.31, 0.04, 0.21, 0.00, 0.04, 0.02, 0.04, 0.05, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.03, 0.04, 0.82, 0.00, 0.41, 3.07, 0.11, 0.82, 0.00, 0.32, 0.06, 0.14, 0.00, 0.03, 0.10, 0.04, 0.33, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
7,  0,  0.200,  0.98,  1, 0.06, 0.04, 0.90, 0.00, 0.39, 3.14, 0.23, 0.78, 0.00, 0.21, 0.11, 0.09, 0.00, 0.00, 0.29, 0.01, 0.67, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.233,  0.98,  1, 0.09, 0.04, 0.96, 0.00, 0.41, 3.17, 0.31, 0.75, 0.00, 0.11, 0.11, 0.02, 0.00, 0.00, 0.36, 0.01, 0.85, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.267,  0.98,  1, 0.06, 0.00, 1.03, 0.05, 0.40, 3.38, 0.29, 0.73, 0.00, 0.12, 0.09, 0.07, 0.00, 0.00, 0.34, 0.01, 0.76, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.300,  0.98,  1, 0.03, 0.00, 1.09, 0.16, 0.40, 3.46, 0.24, 0.74, 0.00, 0.22, 0.04, 0.09, 0.00, 0.00, 0.28, 0.00, 0.56, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
11,  0,  0.333,  0.98,  1, 0.00, 0.00, 1.08, 0.22, 0.42, 3.37, 0.16, 0.79, 0.00, 0.31, 0.00, 0.18, 0.00, 0.00, 0.27, 0.00, 0.38, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00
12,  0,  0.367,  0.98,  1, 0.00, 0.00, 0.98, 0.17, 0.38, 3.02, 0.07, 0.85, 0.00, 0.33, 0.00, 0.21, 0.00, 0.00, 0.26, 0.01, 0.19, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.400,  0.98,  1, 0.00, 0.00, 0.91, 0.14, 0.40, 2.86, 0.00, 0.89, 0.00, 0.31, 0.02, 0.28, 0.00, 0.01, 0.20, 0.03, 0.05, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.433,  0.98,  1, 0.00, 0.00, 0.85, 0.08, 0.35, 2.74, 0.00, 0.89, 0.00, 0.26, 0.03, 0.29, 0.00, 0.02, 0.16, 0.03, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.467,  0.98,  1, 0.00, 0.00, 0.84, 0.08, 0.32, 2.80, 0.00, 0.93, 0.00, 0.25, 0.04, 0.28, 0.00, 0.02, 0.12, 0.02, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.500,  0.98,  1, 0.00, 0.00, 0.87, 0.00, 0.30, 2.70, 0.00, 0.89, 0.00, 0.24, 0.03, 0.21, 0.00, 0.02, 0.05, 0.01, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.533,  0.98,  1, 0.01, 0.00, 0.89, 0.02, 0.30, 2.87, 0.00, 0.90, 0.00, 0.24, 0.01, 0.14, 0.00, 0.06, 0.03, 0.01, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
18,  0,  0.567,  0.98,  1, 0.01, 0.00, 0.89, 0.02, 0.30, 3.00, 0.00, 0.88, 0.00, 0.23, 0.03, 0.10, 0.00, 0.06, 0.01, 0.01, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
19,  0,  0.600,  0.98,  1, 0.01, 0.00, 0.89, 0.02, 0.32, 3.18, 0.00, 0.98, 0.00, 0.25, 0.04, 0.08, 0.00, 0.09, 0.01, 0.00, 0.05, 0.00, 0.00, 1.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
