frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.63, 0.00, 1.17, 0.00, 0.00, 1.32, 0.00, 0.98, 0.00, 0.00, 0.00, 0.00, 0.05, 0.00, 0.21, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.07, 0.00, 1.67, 0.00, 1.14, 0.00, 0.00, 1.31, 0.00, 1.01, 0.04, 0.03, 0.00, 0.00, 0.03, 0.01, 0.33, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.10, 0.00, 1.70, 0.00, 1.11, 0.00, 0.00, 1.25, 0.00, 1.01, 0.06, 0.08, 0.03, 0.00, 0.03, 0.05, 0.31, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.05, 0.00, 1.74, 0.06, 1.10, 0.00, 0.00, 1.24, 0.00, 0.98, 0.02, 0.12, 0.03, 0.00, 0.02, 0.11, 0.32, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.03, 0.00, 1.74, 0.06, 1.11, 0.00, 0.00, 1.26, 0.00, 0.97, 0.05, 0.12, 0.12, 0.00, 0.04, 0.12, 0.22, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.01, 0.00, 1.78, 0.06, 1.14, 0.00, 0.00, 1.29, 0.00, 0.97, 0.10, 0.08, 0.09, 0.00, 0.04, 0.10, 0.24, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.00, 0.00, 1.74, 0.00, 1.12, 0.00, 0.00, 1.29, 0.00, 0.94, 0.10, 0.03, 0.11, 0.00, 0.05, 0.03, 0.21, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.233,  0.98,  1, 0.00, 0.00, 1.75, 0.00, 1.09, 0.00, 0.00, 1.28, 0.00, 0.91, 0.07, 0.06, 0.09, 0.00, 0.02, 0.03, 0.16, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.267,  0.98,  1, 0.00, 0.00, 1.71, 0.00, 1.07, 0.00, 0.01, 1.29, 0.00, 0.95, 0.00, 0.12, 0.09, 0.00, 0.03, 0.06, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.300,  0.98,  1, 0.00, 0.00, 1.72, 0.02, 1.08, 0.00, 0.02, 1.28, 0.00, 0.94, 0.00, 0.13, 0.07, 0.00, 0.02, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.333,  0.98,  1, 0.00, 0.00, 1.71, 0.03, 1.10, 0.00, 0.03, 1.24, 0.00, 0.96, 0.00, 0.15, 0.00, 0.00, 0.03, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.367,  0.98,  1, 0.00, 0.00, 1.73, 0.03, 1.14, 0.00, 0.03, 1.27, 0.00, 0.85, 0.00, 0.08, 0.00, 0.00, 0.02, 0.02, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.400,  0.98,  1, 0.00, 0.00, 1.73, 0.01, 1.17, 0.00, 0.02, 1.29, 0.00, 0.85, 0.02, 0.07, 0.00, 0.00, 0.06, 0.06, 0.13, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.433,  0.98,  1, 0.02, 0.00, 1.75, 0.00, 1.18, 0.00, 0.03, 1.31, 0.00, 0.85, 0.02, 0.11, 0.00, 0.00, 0.08, 0.09, 0.17, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.467,  0.98,  1, 0.02, 0.00, 1.74, 0.06, 1.20, 0.00, 0.03, 1.27, 0.00, 0.88, 0.02, 0.17, 0.00, 0.00, 0.10, 0.09, 0.14, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.500,  0.98,  1, 0.04, 0.00, 1.73, 0.06, 1.23, 0.01, 0.06, 1.26, 0.00, 0.88, 0.00, 0.17, 0.00, 0.00, 0.05, 0.05, 0.07, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.533,  0.98,  1, 0.02, 0.00, 1.69, 0.06, 1.22, 0.01, 0.04, 1.27, 0.00, 0.94, 0.00, 0.11, 0.00, 0.00, 0.03, 0.00, 0.03, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18,  0,  0.567,  0.98,  1, 0.03, 0.06, 1.61, 0.03, 1.16, 0.01, 0.04, 1.32, 0.00, 0.97, 0.00, 0.09, 0.01, 0.00, 0.06, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19,  0,  0.600,  0.98,  1, 0.01, 0.16, 1.58, 0.03, 1.15, 0.00, 0.00, 1.40, 0.00, 1.02, 0.00, 0.11, 0.01, 0.00, 0.09, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20,  0,  0.633,  0.98,  1, 0.01, 0.21, 1.58, 0.03, 1.14, 0.00, 0.02, 1.45, 0.00, 1.03, 0.00, 0.17, 0.01, 0.00, 0.07, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
21,  0,  0.667,  0.98,  1, 0.00, 0.15, 1.62, 0.00, 1.15, 0.00, 0.02, 1.43, 0.00, 1.06, 0.00, 0.23, 0.00, 0.00, 0.03, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
22,  0,  0.700,  0.98,  1, 0.00, 0.05, 1.62, 0.00, 1.10, 0.00, 0.02, 1.34, 0.00, 1.08, 0.01, 0.32, 0.00, 0.00, 0.00, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
23,  0,  0.733,  0.98,  1, 0.04, 0.04, 1.62, 0.00, 1.11, 0.00, 0.00, 1.32, 0.00, 1.06, 0.01, 0.29, 0.00, 0.02, 0.02, 0.19, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
24,  0,  0.767,  0.98,  1, 0.04, 0.04, 1.63, 0.00, 1.09, 0.00, 0.00, 1.34, 0.00, 1.00, 0.01, 0.20, 0.08, 0.07, 0.03, 0.22, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
25,  0,  0.800,  0.98,  1, 0.05, 0.04, 1.65, 0.00, 1.12, 0.00, 0.02, 1.38, 0.00, 0.99, 0.00, 0.10, 0.08, 0.12, 0.03, 0.15, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
26,  0,  0.833,  0.98,  1, 0.01, 0.00, 1.68, 0.00, 1.11, 0.00, 0.02, 1.41, 0.00, 0.97, 0.00, 0.03, 0.08, 0.13, 0.01, 0.11, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
27,  0,  0.867,  0.98,  1, 0.01, 0.00, 1.67, 0.00, 1.10, 0.00, 0.02, 1.40, 0.00, 0.95, 0.01, 0.01, 0.03, 0.12, 0.00, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
28,  0,  0.900,  0.98,  1, 0.00, 0.00, 1.66, 0.00, 1.08, 0.00, 0.00, 1.45, 0.00, 0.90, 0.01, 0.00, 0.03, 0.12, 0.00, 0.15, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
29,  0,  0.933,  0.98,  1, 0.00, 0.00, 1.65, 0.00, 1.07, 0.00, 0.00, 1.42, 0.00, 0.91, 0.07, 0.02, 0.08, 0.15, 0.00, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
30,  0,  0.967,  0.98,  1, 0.02, 0.01, 1.68, 0.00, 1.09, 0.00, 0.00, 1.43, 0.00, 0.95, 0.07, 0.04, 0.05, 0.14, 0.01, 0.19, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
31,  0,  1.000,  0.98,  1, 0.05, 0.04, 1.73, 0.00, 1.11, 0.00, 0.00, 1.41, 0.00, 0.96, 0.09, 0.06, 0.05, 0.13, 0.03, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
32,  0,  1.033,  0.98,  1, 0.08, 0.05, 1.70, 0.00, 1.10, 0.00, 0.00, 1.38, 0.00, 0.92, 0.05, 0.07, 0.00, 0.08, 0.07, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
