frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.54, 0.00, 0.87, 1.90, 0.14, 0.71, 0.29, 1.09, 0.13, 0.00, 0.00, 0.00, 0.39, 0.18, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.00, 0.00, 1.58, 0.00, 0.83, 1.92, 0.08, 0.72, 0.24, 1.30, 0.17, 0.08, 0.00, 0.00, 0.30, 0.19, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.00, 0.01, 1.60, 0.00, 0.82, 1.76, 0.03, 0.74, 0.22, 1.41, 0.20, 0.08, 0.00, 0.00, 0.27, 0.22, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.00, 0.01, 1.57, 0.05, 0.80, 1.66, 0.04, 0.76, 0.22, 1.36, 0.27, 0.07, 0.01, 0.00, 0.27, 0.24, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.00, 0.03, 1.49, 0.05, 0.85, 1.72, 0.04, 0.77, 0.25, 1.35, 0.25, 0.01, 0.01, 0.00, 0.31, 0.22, 0.09, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.19, 0.02, 1.40, 0.05, 0.84, 1.81, 0.06, 0.73, 0.26, 1.24, 0.21, 0.01, 0.01, 0.00, 0.37, 0.19, 0.43, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.45, 0.02, 1.25, 0.00, 0.82, 1.90, 0.06, 0.65, 0.27, 1.20, 0.13, 0.02, 0.00, 0.00, 0.46, 0.15, 0.87, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.233,  0.98,  1, 0.68, 0.06, 1.18, 0.00, 0.76, 1.83, 0.02, 0.57, 0.25, 1.17, 0.04, 0.06, 0.00, 0.00, 0.53, 0.09, 1.26, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.267,  0.98,  1, 0.68, 0.06, 1.09, 0.00, 0.75, 1.85, 0.01, 0.55, 0.24, 1.17, 0.01, 0.06, 0.01, 0.00, 0.53, 0.04, 1.31, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.300,  0.98,  1, 0.56, 0.06, 1.19, 0.00, 0.76, 1.89, 0.01, 0.53, 0.21, 1.16, 0.01, 0.06, 0.01, 0.00, 0.41, 0.06, 1.15, 1.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
