frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.05, 0.00, 0.02, 1.19, 1.25, 0.00, 0.74, 0.39, 0.54, 0.13, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.00, 0.02, 0.00, 0.01, 1.20, 1.09, 0.00, 0.63, 0.39, 0.58, 0.07, 0.11, 0.09, 0.03, 0.00, 0.03, 0.18, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.00, 0.03, 0.00, 0.03, 1.21, 1.07, 0.00, 0.70, 0.46, 0.60, 0.03, 0.14, 0.14, 0.03, 0.07, 0.17, 0.18, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.09, 0.09, 0.00, 0.03, 1.17, 1.01, 0.00, 0.79, 0.46, 0.56, 0.03, 0.08, 0.20, 0.03, 0.08, 0.32, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.25, 0.12, 0.00, 0.06, 1.23, 0.85, 0.00, 0.71, 0.47, 0.47, 0.03, 0.09, 0.17, 0.05, 0.08, 0.32, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.44, 0.11, 0.00, 0.03, 1.29, 1.22, 0.00, 0.65, 0.40, 0.33, 0.03, 0.20, 0.13, 0.04, 0.02, 0.18, 0.44, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.47, 0.06, 0.00, 0.05, 1.36, 1.70, 0.00, 0.71, 0.40, 0.19, 0.00, 0.31, 0.07, 0.04, 0.02, 0.03, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
8,  0,  0.233,  0.98,  1, 0.43, 0.02, 0.00, 0.02, 1.39, 2.17, 0.00, 0.84, 0.43, 0.13, 0.00, 0.40, 0.00, 0.00, 0.02, 0.03, 1.39, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.267,  0.98,  1, 0.36, 0.00, 0.00, 0.02, 1.41, 2.00, 0.00, 0.84, 0.45, 0.07, 0.00, 0.37, 0.00, 0.00, 0.05, 0.04, 1.25, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.300,  0.98,  1, 0.34, 0.00, 0.00, 0.00, 1.42, 1.72, 0.00, 0.83, 0.47, 0.13, 0.00, 0.26, 0.00, 0.00, 0.11, 0.07, 0.90, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
