frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.81, 0.44, 0.82, 0.00, 0.00, 1.07, 0.00, 1.09, 0.35, 0.46, 0.00, 0.25, 0.03, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.54, 0.42, 0.86, 0.07, 0.00, 0.93, 0.01, 0.96, 0.35, 0.49, 0.00, 0.10, 0.01, 0.00, 0.08, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.27, 0.27, 0.94, 0.07, 0.00, 1.07, 0.01, 0.87, 0.33, 0.49, 0.00, 0.04, 0.00, 0.00, 0.08, 0.01, 0.01, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.11, 0.03, 0.99, 0.07, 0.00, 1.25, 0.01, 0.92, 0.30, 0.53, 0.00, 0.02, 0.00, 0.00, 0.11, 0.04, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.00, 0.00, 1.10, 0.00, 0.00, 1.54, 0.00, 0.88, 0.27, 0.54, 0.01, 0.03, 0.02, 0.01, 0.08, 0.05, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.00, 0.00, 1.02, 0.00, 0.00, 1.47, 0.00, 0.83, 0.25, 0.62, 0.03, 0.02, 0.04, 0.01, 0.15, 0.08, 0.11, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.00, 0.00, 0.99, 0.00, 0.00, 1.40, 0.00, 0.74, 0.23, 0.58, 0.07, 0.02, 0.04, 0.01, 0.12, 0.07, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.233,  0.98,  1, 0.00, 0.00, 0.82, 0.00, 0.00, 1.37, 0.00, 0.67, 0.22, 0.52, 0.08, 0.09, 0.02, 0.00, 0.14, 0.08, 0.08, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.267,  0.98,  1, 0.00, 0.00, 0.76, 0.00, 0.00, 1.34, 0.00, 0.68, 0.21, 0.42, 0.05, 0.15, 0.00, 0.00, 0.12, 0.10, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.300,  0.98,  1, 0.00, 0.00, 0.74, 0.00, 0.00, 1.32, 0.00, 0.70, 0.20, 0.40, 0.02, 0.21, 0.00, 0.00, 0.09, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.333,  0.98,  1, 0.01, 0.00, 0.74, 0.00, 0.00, 1.22, 0.00, 0.68, 0.17, 0.42, 0.00, 0.20, 0.00, 0.00, 0.06, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.367,  0.98,  1, 0.04, 0.00, 0.75, 0.00, 0.00, 1.16, 0.00, 0.67, 0.14, 0.44, 0.00, 0.21, 0.00, 0.00, 0.02, 0.04, 0.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.400,  0.98,  1, 0.09, 0.00, 0.73, 0.00, 0.00, 0.99, 0.00, 0.67, 0.11, 0.46, 0.00, 0.25, 0.01, 0.00, 0.02, 0.07, 0.05, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
