frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.12, 1.47, 0.00, 0.74, 2.76, 0.00, 1.10, 0.00, 0.55, 0.07, 0.04, 0.00, 0.25, 0.00, 0.00, 0.00, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.00, 0.14, 1.52, 0.00, 0.73, 2.85, 0.00, 0.86, 0.00, 0.56, 0.10, 0.08, 0.00, 0.14, 0.06, 0.15, 0.02, 0.00, 1.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.00, 0.12, 1.55, 0.00, 0.71, 2.87, 0.00, 0.71, 0.00, 0.52, 0.10, 0.07, 0.00, 0.08, 0.09, 0.24, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.00, 0.02, 1.59, 0.00, 0.70, 2.77, 0.00, 0.78, 0.00, 0.50, 0.02, 0.09, 0.00, 0.10, 0.08, 0.14, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.00, 0.04, 1.73, 0.00, 0.77, 2.78, 0.00, 0.80, 0.00, 0.43, 0.02, 0.10, 0.02, 0.10, 0.03, 0.11, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.00, 0.05, 1.70, 0.00, 0.86, 2.77, 0.00, 0.89, 0.00, 0.39, 0.03, 0.15, 0.02, 0.07, 0.02, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.00, 0.05, 1.60, 0.00, 0.92, 2.83, 0.00, 0.95, 0.00, 0.30, 0.04, 0.14, 0.02, 0.02, 0.10, 0.02, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.233,  0.98,  1, 0.00, 0.03, 1.49, 0.00, 0.95, 3.04, 0.01, 1.02, 0.00, 0.34, 0.09, 0.09, 0.00, 0.01, 0.18, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.267,  0.98,  1, 0.00, 0.00, 1.51, 0.00, 1.01, 3.22, 0.06, 1.09, 0.00, 0.41, 0.06, 0.04, 0.00, 0.00, 0.22, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.300,  0.98,  1, 0.00, 0.00, 1.53, 0.01, 1.10, 3.44, 0.11, 1.11, 0.00, 0.54, 0.06, 0.01, 0.00, 0.01, 0.16, 0.16, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.333,  0.98,  1, 0.00, 0.00, 1.46, 0.01, 1.14, 3.30, 0.12, 1.11, 0.00, 0.53, 0.04, 0.01, 0.00, 0.01, 0.14, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.367,  0.98,  1, 0.00, 0.00, 1.42, 0.01, 1.16, 3.28, 0.09, 1.06, 0.00, 0.55, 0.08, 0.01, 0.00, 0.01, 0.14, 0.19, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
