frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.06, 0.02, 0.07, 0.14, 0.06, 0.00, 0.25, 0.63, 0.01, 0.06, 0.06, 0.58, 0.17, 0.20, 0.02, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.04, 0.00, 0.10, 0.06, 0.09, 0.45, 0.02, 0.00, 0.42, 0.90, 0.05, 0.14, 0.02, 0.23, 0.19, 0.21, 0.01, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.04, 0.00, 0.24, 0.06, 0.17, 0.65, 0.04, 0.00, 0.54, 0.97, 0.05, 0.18, 0.00, 0.03, 0.19, 0.24, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.01, 0.00, 0.48, 0.03, 0.24, 0.82, 0.09, 0.00, 0.52, 0.93, 0.02, 0.12, 0.00, 0.00, 0.13, 0.18, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.00, 0.00, 0.69, 0.01, 0.25, 0.81, 0.15, 0.00, 0.49, 0.97, 0.04, 0.10, 0.01, 0.00, 0.09, 0.10, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.00, 0.00, 0.84, 0.01, 0.21, 0.90, 0.15, 0.00, 0.44, 1.01, 0.10, 0.03, 0.02, 0.00, 0.05, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.00, 0.00, 0.92, 0.01, 0.21, 1.05, 0.15, 0.00, 0.43, 1.08, 0.09, 0.04, 0.05, 0.00, 0.03, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.233,  0.98,  1, 0.00, 0.00, 0.94, 0.00, 0.22, 1.09, 0.10, 0.00, 0.44, 1.03, 0.11, 0.05, 0.08, 0.00, 0.03, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.267,  0.98,  1, 0.00, 0.00, 0.95, 0.00, 0.20, 1.11, 0.07, 0.00, 0.45, 1.00, 0.11, 0.05, 0.06, 0.00, 0.08, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.300,  0.98,  1, 0.00, 0.00, 0.83, 0.00, 0.17, 0.86, 0.02, 0.00, 0.48, 0.94, 0.15, 0.05, 0.02, 0.00, 0.07, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.333,  0.98,  1, 0.00, 0.00, 0.61, 0.00, 0.12, 0.71, 0.00, 0.00, 0.50, 0.91, 0.12, 0.02, 0.00, 0.02, 0.12, 0.05, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.367,  0.98,  1, 0.00, 0.00, 0.32, 0.00, 0.10, 0.58, 0.02, 0.00, 0.51, 0.95, 0.05, 0.04, 0.00, 0.02, 0.06, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.400,  0.98,  1, 0.00, 0.00, 0.24, 0.00, 0.06, 0.48, 0.02, 0.00, 0.53, 0.97, 0.00, 0.03, 0.00, 0.03, 0.05, 0.12, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.433,  0.98,  1, 0.04, 0.00, 0.27, 0.00, 0.04, 0.42, 0.02, 0.00, 0.54, 1.00, 0.00, 0.03, 0.00, 0.02, 0.06, 0.09, 0.04, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.467,  0.98,  1, 0.07, 0.00, 0.35, 0.00, 0.01, 0.29, 0.00, 0.00, 0.54, 1.10, 0.00, 0.00, 0.00, 0.02, 0.05, 0.07, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.500,  0.98,  1, 0.07, 0.00, 0.34, 0.00, 0.00, 0.28, 0.00, 0.00, 0.52, 1.23, 0.00, 0.04, 0.00, 0.00, 0.05, 0.01, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.533,  0.98,  1, 0.03, 0.00, 0.31, 0.00, 0.00, 0.35, 0.00, 0.00, 0.51, 1.34, 0.00, 0.07, 0.00, 0.01, 0.00, 0.01, 0.14, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
18,  0,  0.567,  0.98,  1, 0.00, 0.00, 0.34, 0.00, 0.00, 0.47, 0.00, 0.00, 0.52, 1.31, 0.00, 0.10, 0.00, 0.01, 0.07, 0.03, 0.20, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
19,  0,  0.600,  0.98,  1, 0.00, 0.01, 0.33, 0.00, 0.00, 0.47, 0.00, 0.00, 0.51, 1.23, 0.01, 0.07, 0.04, 0.01, 0.14, 0.08, 0.29, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
20,  0,  0.633,  0.98,  1, 0.00, 0.01, 0.31, 0.00, 0.04, 0.36, 0.00, 0.00, 0.51, 1.15, 0.00, 0.07, 0.05, 0.00, 0.18, 0.09, 0.35, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
