frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.15, 0.05, 1.54, 0.00, 1.22, 0.00, 0.00, 1.84, 0.00, 0.86, 0.00, 0.18, 0.01, 0.05, 0.06, 0.44, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.15, 0.02, 1.53, 0.00, 1.22, 0.00, 0.00, 1.66, 0.00, 0.84, 0.00, 0.14, 0.06, 0.05, 0.08, 0.21, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.19, 0.00, 1.56, 0.00, 1.23, 0.00, 0.01, 1.58, 0.00, 0.86, 0.02, 0.15, 0.06, 0.04, 0.06, 0.07, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.41, 0.00, 1.55, 0.00, 1.17, 0.01, 0.01, 1.56, 0.00, 0.86, 0.04, 0.18, 0.05, 0.00, 0.10, 0.06, 0.29, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.50, 0.00, 1.56, 0.00, 1.12, 0.01, 0.01, 1.59, 0.00, 0.82, 0.04, 0.13, 0.00, 0.00, 0.13, 0.06, 0.74, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.59, 0.00, 1.49, 0.00, 1.07, 0.01, 0.00, 1.56, 0.00, 0.74, 0.03, 0.08, 0.00, 0.00, 0.17, 0.05, 1.02, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.52, 0.00, 1.58, 0.00, 1.12, 0.00, 0.00, 1.59, 0.00, 0.73, 0.09, 0.08, 0.00, 0.00, 0.14, 0.03, 0.93, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.233,  0.98,  1, 0.41, 0.00, 1.56, 0.00, 1.17, 0.00, 0.00, 1.55, 0.00, 0.73, 0.15, 0.14, 0.00, 0.00, 0.18, 0.04, 0.54, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.267,  0.98,  1, 0.30, 0.00, 1.64, 0.00, 1.22, 0.00, 0.00, 1.56, 0.00, 0.73, 0.21, 0.16, 0.00, 0.00, 0.21, 0.04, 0.35, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.300,  0.98,  1, 0.15, 0.01, 1.57, 0.00, 1.23, 0.00, 0.00, 1.58, 0.00, 0.72, 0.15, 0.21, 0.00, 0.00, 0.17, 0.01, 0.30, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.333,  0.98,  1, 0.15, 0.04, 1.56, 0.03, 1.24, 0.00, 0.00, 1.56, 0.00, 0.74, 0.15, 0.23, 0.03, 0.00, 0.11, 0.00, 0.25, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.367,  0.98,  1, 0.11, 0.04, 1.54, 0.03, 1.26, 0.00, 0.00, 1.58, 0.00, 0.76, 0.14, 0.23, 0.03, 0.00, 0.06, 0.01, 0.12, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.400,  0.98,  1, 0.10, 0.06, 1.61, 0.08, 1.27, 0.00, 0.00, 1.62, 0.00, 0.81, 0.17, 0.19, 0.03, 0.00, 0.04, 0.01, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.433,  0.98,  1, 0.05, 0.06, 1.63, 0.05, 1.28, 0.00, 0.00, 1.68, 0.00, 0.85, 0.10, 0.16, 0.07, 0.00, 0.01, 0.06, 0.06, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.467,  0.98,  1, 0.02, 0.06, 1.63, 0.11, 1.27, 0.00, 0.00, 1.73, 0.00, 0.93, 0.07, 0.13, 0.12, 0.00, 0.02, 0.05, 0.13, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.500,  0.98,  1, 0.02, 0.03, 1.62, 0.09, 1.24, 0.00, 0.01, 1.70, 0.00, 0.96, 0.02, 0.13, 0.19, 0.00, 0.05, 0.05, 0.15, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.533,  0.98,  1, 0.00, 0.00, 1.66, 0.15, 1.21, 0.00, 0.01, 1.67, 0.00, 0.95, 0.07, 0.14, 0.15, 0.00, 0.05, 0.01, 0.13, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
