frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.07, 0.00, 1.50, 0.00, 0.00, 1.29, 0.02, 0.70, 0.26, 0.61, 0.18, 0.00, 0.00, 0.00, 0.19, 0.00, 0.37, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.07, 0.04, 1.40, 0.00, 0.00, 1.53, 0.05, 0.52, 0.14, 0.30, 0.09, 0.10, 0.03, 0.02, 0.06, 0.00, 0.21, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.04, 0.04, 1.44, 0.00, 0.04, 1.93, 0.09, 0.43, 0.05, 0.10, 0.07, 0.15, 0.03, 0.02, 0.00, 0.03, 0.25, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
4,  0,  0.100,  0.98,  1, 0.00, 0.00, 1.48, 0.00, 0.07, 2.13, 0.09, 0.44, 0.01, 0.07, 0.18, 0.11, 0.04, 0.02, 0.03, 0.03, 0.21, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.00, 0.00, 1.50, 0.06, 0.08, 2.27, 0.04, 0.56, 0.04, 0.12, 0.15, 0.07, 0.02, 0.00, 0.06, 0.11, 0.20, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.00, 0.00, 1.47, 0.06, 0.04, 2.14, 0.00, 0.53, 0.04, 0.13, 0.13, 0.08, 0.02, 0.00, 0.08, 0.15, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.00, 0.00, 1.45, 0.06, 0.01, 2.07, 0.00, 0.47, 0.03, 0.08, 0.03, 0.09, 0.02, 0.00, 0.08, 0.18, 0.04, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.233,  0.98,  1, 0.00, 0.00, 1.36, 0.00, 0.00, 1.94, 0.00, 0.30, 0.00, 0.01, 0.03, 0.10, 0.01, 0.00, 0.07, 0.11, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.267,  0.98,  1, 0.00, 0.00, 1.24, 0.00, 0.00, 1.86, 0.00, 0.33, 0.01, 0.01, 0.00, 0.10, 0.01, 0.00, 0.07, 0.08, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.300,  0.98,  1, 0.02, 0.00, 1.13, 0.04, 0.00, 1.81, 0.00, 0.31, 0.01, 0.04, 0.00, 0.11, 0.00, 0.01, 0.07, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.333,  0.98,  1, 0.04, 0.00, 1.14, 0.04, 0.00, 1.88, 0.00, 0.34, 0.02, 0.06, 0.00, 0.14, 0.00, 0.01, 0.04, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.367,  0.98,  1, 0.08, 0.05, 1.14, 0.04, 0.00, 1.83, 0.00, 0.33, 0.02, 0.06, 0.00, 0.08, 0.00, 0.02, 0.02, 0.05, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.400,  0.98,  1, 0.07, 0.05, 1.15, 0.00, 0.00, 1.82, 0.02, 0.38, 0.04, 0.05, 0.00, 0.04, 0.00, 0.01, 0.00, 0.06, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.433,  0.98,  1, 0.01, 0.00, 1.12, 0.00, 0.00, 1.82, 0.05, 0.47, 0.07, 0.07, 0.00, 0.00, 0.00, 0.00, 0.00, 0.03, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
