frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 1.35, 0.00, 2.02, 2.00, 0.09, 1.41, 1.98, 2.44, 0.32, 0.00, 0.25, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.00, 0.00, 1.46, 0.00, 1.92, 1.83, 0.03, 1.38, 1.96, 2.50, 0.12, 0.11, 0.08, 0.00, 0.01, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.00, 0.00, 1.47, 0.00, 1.85, 1.83, 0.00, 1.36, 1.96, 2.53, 0.07, 0.11, 0.00, 0.00, 0.05, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.00, 0.00, 1.45, 0.00, 1.84, 1.86, 0.00, 1.42, 1.95, 2.55, 0.07, 0.14, 0.03, 0.00, 0.10, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.00, 0.00, 1.42, 0.00, 1.81, 1.89, 0.02, 1.40, 1.92, 2.46, 0.07, 0.06, 0.03, 0.01, 0.09, 0.04, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.00, 0.00, 1.42, 0.00, 1.82, 1.83, 0.02, 1.43, 1.89, 2.41, 0.01, 0.08, 0.03, 0.01, 0.12, 0.09, 0.01, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.00, 0.00, 1.38, 0.03, 1.84, 1.85, 0.02, 1.42, 1.88, 2.37, 0.00, 0.04, 0.00, 0.01, 0.10, 0.13, 0.01, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.233,  0.98,  1, 0.00, 0.00, 1.43, 0.03, 1.86, 1.99, 0.00, 1.46, 1.90, 2.41, 0.00, 0.03, 0.00, 0.00, 0.09, 0.09, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
9,  0,  0.267,  0.98,  1, 0.04, 0.00, 1.41, 0.03, 1.83, 1.98, 0.00, 1.43, 1.88, 2.43, 0.02, 0.01, 0.00, 0.01, 0.03, 0.06, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
10,  0,  0.300,  0.98,  1, 0.16, 0.00, 1.38, 0.00, 1.79, 1.93, 0.00, 1.35, 1.86, 2.45, 0.02, 0.04, 0.00, 0.01, 0.01, 0.08, 0.03, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
11,  0,  0.333,  0.98,  1, 0.31, 0.00, 1.30, 0.00, 1.74, 1.80, 0.00, 1.33, 1.83, 2.43, 0.02, 0.08, 0.02, 0.07, 0.01, 0.18, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
12,  0,  0.367,  0.98,  1, 0.35, 0.00, 1.30, 0.00, 1.71, 1.78, 0.00, 1.33, 1.82, 2.45, 0.01, 0.06, 0.04, 0.05, 0.01, 0.19, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
13,  0,  0.400,  0.98,  1, 0.28, 0.04, 1.35, 0.00, 1.72, 1.86, 0.01, 1.33, 1.82, 2.46, 0.01, 0.03, 0.04, 0.05, 0.01, 0.14, 0.05, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
14,  0,  0.433,  0.98,  1, 0.13, 0.04, 1.33, 0.00, 1.69, 1.84, 0.01, 1.34, 1.84, 2.50, 0.01, 0.00, 0.04, 0.00, 0.02, 0.05, 0.01, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
15,  0,  0.467,  0.98,  1, 0.05, 0.13, 1.34, 0.00, 1.65, 1.93, 0.01, 1.30, 1.83, 2.47, 0.02, 0.00, 0.03, 0.00, 0.06, 0.05, 0.01, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
16,  0,  0.500,  0.98,  1, 0.05, 0.19, 1.30, 0.02, 1.61, 1.96, 0.00, 1.35, 1.81, 2.46, 0.02, 0.03, 0.03, 0.00, 0.07, 0.09, 0.01, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
17,  0,  0.533,  0.98,  1, 0.14, 0.29, 1.34, 0.07, 1.63, 2.08, 0.01, 1.43, 1.76, 2.47, 0.00, 0.08, 0.00, 0.00, 0.02, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 1.00, 1.00, 0.00, 1.00, 1.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
