frame, face_id, timestamp, confidence, success, AU01_r, AU02_r, AU04_r, AU05_r, AU06_r, AU07_r, AU09_r, AU10_r, AU12_r, AU14_r, AU15_r, AU17_r, AU20_r, AU23_r, AU25_r, AU26_r, AU45_r, AU01_c, AU02_c, AU04_c, AU05_c, AU06_c, AU07_c, AU09_c, AU10_c, AU12_c, AU14_c, AU15_c, AU17_c, AU20_c, AU23_c, AU25_c, AU26_c, AU28_c, AU45_c
1,  0,  0.000,  0.98,  1, 0.00, 0.00, 0.90, 0.00, 0.03, 1.11, 0.00, 1.15, 0.69, 1.45, 0.00, 0.00, 0.00, 0.03, 0.36, 0.12, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
2,  0,  0.033,  0.98,  1, 0.00, 0.00, 0.86, 0.00, 0.01, 1.36, 0.00, 1.14, 0.66, 1.28, 0.00, 0.17, 0.09, 0.03, 0.22, 0.14, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
3,  0,  0.067,  0.98,  1, 0.00, 0.00, 0.91, 0.00, 0.04, 1.46, 0.00, 1.08, 0.63, 1.15, 0.00, 0.22, 0.13, 0.06, 0.10, 0.14, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
4,  0,  0.100,  0.98,  1, 0.00, 0.01, 0.93, 0.00, 0.06, 1.53, 0.00, 1.13, 0.68, 1.09, 0.00, 0.27, 0.13, 0.08, 0.00, 0.07, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
5,  0,  0.133,  0.98,  1, 0.00, 0.01, 1.00, 0.00, 0.07, 1.50, 0.00, 1.12, 0.69, 0.95, 0.01, 0.23, 0.10, 0.07, 0.03, 0.13, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
6,  0,  0.167,  0.98,  1, 0.00, 0.04, 0.97, 0.00, 0.07, 1.66, 0.04, 1.13, 0.73, 0.84, 0.06, 0.26, 0.12, 0.04, 0.05, 0.17, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
7,  0,  0.200,  0.98,  1, 0.21, 0.03, 1.00, 0.00, 0.04, 1.47, 0.04, 1.01, 0.70, 0.84, 0.06, 0.25, 0.12, 0.01, 0.13, 0.20, 0.15, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00
8,  0,  0.233,  0.98,  1, 0.49, 0.03, 0.86, 0.06, 0.03, 1.11, 0.04, 0.92, 0.74, 0.88, 0.05, 0.21, 0.06, 0.00, 0.12, 0.10, 0.38, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
9,  0,  0.267,  0.98,  1, 0.69, 0.00, 0.80, 0.06, 0.00, 0.68, 0.00, 0.90, 0.74, 1.00, 0.00, 0.19, 0.00, 0.00, 0.09, 0.07, 0.48, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
10,  0,  0.300,  0.98,  1, 0.51, 0.00, 0.75, 0.06, 0.00, 0.77, 0.04, 0.94, 0.71, 1.04, 0.00, 0.22, 0.00, 0.00, 0.02, 0.04, 0.33, 0.00, 0.00, 1.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 1.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 0.00, 1.00
